date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_cases_koronavirus,total_deaths_koronavirus,total_vaccinations_koronavirus,people_vaccinated_koronavirus,people_fully_vaccinated_koronavirus
2020-02-25,HRV,Europe,Croatia,1.0,1.0,,,,,,,,,,,,,,,,,,4081657.0,73.726,,,,,
2020-02-26,HRV,Europe,Croatia,3.0,2.0,,,,,,,,,,,,,,,,,,4081657.0,73.726,2.0,0.0,0.0,0.0,0.0
2020-02-27,HRV,Europe,Croatia,3.0,0.0,,,,,,,,,,,,,,,,,,4081657.0,73.726,3.0,0.0,0.0,0.0,0.0
2020-02-28,HRV,Europe,Croatia,5.0,2.0,,,,,,,,,,,,,,,,,,4081657.0,73.726,3.0,0.0,0.0,0.0,0.0
2020-02-29,HRV,Europe,Croatia,6.0,1.0,,,,,,,,,,,,,,,,,,4081657.0,73.726,5.0,0.0,0.0,0.0,0.0
2020-03-01,HRV,Europe,Croatia,7.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,7.0,0.0,0.0,0.0,0.0
2020-03-02,HRV,Europe,Croatia,7.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,8.0,0.0,0.0,0.0,0.0
2020-03-03,HRV,Europe,Croatia,9.0,2.0,1.143,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,9.0,0.0,0.0,0.0,0.0
2020-03-04,HRV,Europe,Croatia,10.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,9.0,0.0,0.0,0.0,0.0
2020-03-05,HRV,Europe,Croatia,10.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,10.0,0.0,0.0,0.0,0.0
2020-03-06,HRV,Europe,Croatia,11.0,1.0,0.857,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,10.0,0.0,0.0,0.0,0.0
2020-03-07,HRV,Europe,Croatia,12.0,1.0,0.857,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,11.0,0.0,0.0,0.0,0.0
2020-03-08,HRV,Europe,Croatia,12.0,0.0,0.7140000000000001,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,12.0,0.0,0.0,0.0,0.0
2020-03-09,HRV,Europe,Croatia,12.0,0.0,0.7140000000000001,,,0.0,,,,,,,,,,,,,,4081657.0,73.726,12.0,0.0,0.0,0.0,0.0
2020-03-10,HRV,Europe,Croatia,14.0,2.0,0.7140000000000001,,,0.0,,0.042,,,,,,,,,,,,4081657.0,73.726,13.0,0.0,0.0,0.0,0.0
2020-03-11,HRV,Europe,Croatia,19.0,5.0,1.286,,,0.0,,0.054000000000000006,,,,,,,,,,,,4081657.0,73.726,16.0,0.0,0.0,0.0,0.0
2020-03-12,HRV,Europe,Croatia,19.0,0.0,1.286,,,0.0,,0.043,,,,,,,,,,,,4081657.0,73.726,19.0,0.0,0.0,0.0,0.0
2020-03-13,HRV,Europe,Croatia,32.0,13.0,3.0,,,0.0,,0.083,,,,,,,,,,,,4081657.0,73.726,32.0,0.0,0.0,0.0,0.0
2020-03-14,HRV,Europe,Croatia,38.0,6.0,3.714,,,0.0,,0.079,,,,,,,,,,,,4081657.0,73.726,37.0,0.0,0.0,0.0,0.0
2020-03-15,HRV,Europe,Croatia,49.0,11.0,5.2860000000000005,,,0.0,,0.08800000000000001,,,,,,,,,,,,4081657.0,73.726,49.0,0.0,0.0,0.0,0.0
2020-03-16,HRV,Europe,Croatia,57.0,8.0,6.4289999999999985,,,0.0,,0.083,,,,,,,,,,,,4081657.0,73.726,57.0,0.0,0.0,0.0,0.0
2020-03-17,HRV,Europe,Croatia,65.0,8.0,7.286,,,0.0,,0.069,,,,,,,,,,,,4081657.0,73.726,69.0,0.0,0.0,0.0,0.0
2020-03-18,HRV,Europe,Croatia,81.0,16.0,8.857000000000003,,,0.0,,0.08199999999999999,,,,,,,,,,,,4081657.0,73.726,89.0,0.0,0.0,0.0,0.0
2020-03-19,HRV,Europe,Croatia,105.0,24.0,12.286,1.0,1.0,0.14300000000000002,,0.11,,,,,,,,,,,,4081657.0,73.726,105.0,0.0,0.0,0.0,0.0
2020-03-20,HRV,Europe,Croatia,128.0,23.0,13.714,1.0,0.0,0.14300000000000002,2.4,0.08800000000000001,,,,,,,,,,,,4081657.0,73.726,128.0,0.0,0.0,0.0,0.0
2020-03-21,HRV,Europe,Croatia,206.0,78.0,24.0,1.0,0.0,0.14300000000000002,2.5,0.122,,,,,,,,,,,,4081657.0,73.726,206.0,0.0,0.0,0.0,0.0
2020-03-22,HRV,Europe,Croatia,254.0,48.0,29.286,1.0,0.0,0.14300000000000002,2.34,0.124,,,,,,,,,,,,4081657.0,73.726,,,,,
2020-03-23,HRV,Europe,Croatia,315.0,61.0,36.857,1.0,0.0,0.14300000000000002,2.19,0.136,,,,,,,,,,,,4081657.0,73.726,254.0,0.0,0.0,0.0,0.0
2020-03-24,HRV,Europe,Croatia,382.0,67.0,45.286,1.0,0.0,0.14300000000000002,2.02,0.155,,,,,,,,,,,,4081657.0,73.726,,,,,
2020-03-25,HRV,Europe,Croatia,442.0,60.0,51.57100000000001,1.0,0.0,0.14300000000000002,1.84,0.14800000000000002,,,,,,,,,,,,4081657.0,73.726,442.0,1.0,0.0,0.0,0.0
2020-03-26,HRV,Europe,Croatia,495.0,53.0,55.714,3.0,2.0,0.28600000000000003,1.72,0.132,,,,,,,,,,,,4081657.0,73.726,,,,,
2020-03-27,HRV,Europe,Croatia,586.0,91.0,65.429,3.0,0.0,0.28600000000000003,1.65,0.146,,,,,,,,,,,,4081657.0,73.726,586.0,3.0,0.0,0.0,0.0
2020-03-28,HRV,Europe,Croatia,657.0,71.0,64.429,5.0,2.0,0.5710000000000001,1.51,0.141,,,,,,,,,,,,4081657.0,73.726,,,,,
2020-03-29,HRV,Europe,Croatia,713.0,56.0,65.571,6.0,1.0,0.7140000000000001,1.45,0.131,,,,,,,,,,,,4081657.0,73.726,657.0,5.0,0.0,0.0,0.0
2020-03-30,HRV,Europe,Croatia,790.0,77.0,67.857,6.0,0.0,0.7140000000000001,1.41,0.131,,,,,,,,,,,,4081657.0,73.726,790.0,6.0,0.0,0.0,0.0
2020-03-31,HRV,Europe,Croatia,867.0,77.0,69.286,6.0,0.0,0.7140000000000001,1.33,0.126,,,,,,,,,,,,4081657.0,73.726,867.0,6.0,0.0,0.0,0.0
2020-04-01,HRV,Europe,Croatia,963.0,96.0,74.429,6.0,0.0,0.7140000000000001,1.25,0.128,,,,,,,,,,,,4081657.0,73.726,963.0,6.0,0.0,0.0,0.0
2020-04-02,HRV,Europe,Croatia,1011.0,48.0,73.714,7.0,1.0,0.5710000000000001,1.13,0.125,,,,,,,,,,,,4081657.0,73.726,1011.0,7.0,0.0,0.0,0.0
2020-04-03,HRV,Europe,Croatia,1079.0,68.0,70.429,8.0,1.0,0.7140000000000001,1.05,0.11,,,,,,,,,,,,4081657.0,73.726,1079.0,8.0,0.0,0.0,0.0
2020-04-04,HRV,Europe,Croatia,1126.0,47.0,67.0,12.0,4.0,1.0,0.98,0.102,,,,,,,,,,,,4081657.0,73.726,1126.0,12.0,0.0,0.0,0.0
2020-04-05,HRV,Europe,Croatia,1182.0,56.0,67.0,15.0,3.0,1.286,0.99,0.095,,,,,,,,,,,,4081657.0,73.726,1182.0,15.0,0.0,0.0,0.0
2020-04-06,HRV,Europe,Croatia,1222.0,40.0,61.714,16.0,1.0,1.429,0.99,0.085,,,,,,,,,,,,4081657.0,73.726,1222.0,16.0,0.0,0.0,0.0
2020-04-07,HRV,Europe,Croatia,1282.0,60.0,59.286,18.0,2.0,1.714,1.0,0.078,,,,,,,,,,,,4081657.0,73.726,1282.0,18.0,0.0,0.0,0.0
2020-04-08,HRV,Europe,Croatia,1343.0,61.0,54.286,19.0,1.0,1.857,1.0,0.07,,,,,,,,,,,,4081657.0,73.726,1343.0,19.0,0.0,0.0,0.0
2020-04-09,HRV,Europe,Croatia,1407.0,64.0,56.57100000000001,20.0,1.0,1.857,1.01,0.07400000000000001,,,,,,,,,,,,4081657.0,73.726,1407.0,20.0,0.0,0.0,0.0
2020-04-10,HRV,Europe,Croatia,1495.0,88.0,59.429,21.0,1.0,1.857,1.0,0.078,,,,,,,,,,,,4081657.0,73.726,1495.0,21.0,0.0,0.0,0.0
2020-04-11,HRV,Europe,Croatia,1534.0,39.0,58.286,21.0,0.0,1.286,0.94,0.07,,,,,,,,,,,,4081657.0,73.726,1534.0,21.0,0.0,0.0,0.0
2020-04-12,HRV,Europe,Croatia,1600.0,66.0,59.714,23.0,2.0,1.143,0.94,0.075,,,,,,,,,,,,4081657.0,73.726,1600.0,23.0,0.0,0.0,0.0
2020-04-13,HRV,Europe,Croatia,1650.0,50.0,61.143,25.0,2.0,1.286,0.9,0.068,,,,,,,,,,,,4081657.0,73.726,1650.0,25.0,0.0,0.0,0.0
2020-04-14,HRV,Europe,Croatia,1704.0,54.0,60.286,31.0,6.0,1.857,0.84,0.07,,,,,,,,,,,,4081657.0,73.726,1704.0,31.0,0.0,0.0,0.0
2020-04-15,HRV,Europe,Croatia,1741.0,37.0,56.857,33.0,2.0,2.0,0.76,0.065,,,341.0,83.545,,,,,,,,4081657.0,73.726,1741.0,33.0,0.0,0.0,0.0
2020-04-16,HRV,Europe,Croatia,1791.0,50.0,54.857,35.0,2.0,2.143,0.71,0.059,,,372.0,91.139,,,,,,,,4081657.0,73.726,1791.0,35.0,0.0,0.0,0.0
2020-04-17,HRV,Europe,Croatia,1814.0,23.0,45.57100000000001,36.0,1.0,2.143,0.63,0.05,,,372.0,91.139,,,,,,,,4081657.0,73.726,1814.0,36.0,0.0,0.0,0.0
2020-04-18,HRV,Europe,Croatia,1832.0,18.0,42.57100000000001,39.0,3.0,2.571,0.62,0.05,,,361.0,88.444,,,,,,,,4081657.0,73.726,1832.0,39.0,0.0,0.0,0.0
2020-04-19,HRV,Europe,Croatia,1871.0,39.0,38.714,47.0,8.0,3.429,0.65,0.035,,,331.0,81.095,,,,,,,,4081657.0,73.726,1871.0,47.0,0.0,0.0,0.0
2020-04-20,HRV,Europe,Croatia,1881.0,10.0,33.0,47.0,0.0,3.143,0.65,0.026,,,324.0,79.38,,,,,,,,4081657.0,73.726,1881.0,47.0,0.0,0.0,0.0
2020-04-21,HRV,Europe,Croatia,1908.0,27.0,29.143,48.0,1.0,2.4290000000000003,0.67,0.023,,,317.0,77.665,,,,,,,,4081657.0,73.726,1908.0,48.0,0.0,0.0,0.0
2020-04-22,HRV,Europe,Croatia,1950.0,42.0,29.857,48.0,0.0,2.143,0.68,0.025,,,314.0,76.93,,,,,,,,4081657.0,73.726,1950.0,48.0,0.0,0.0,0.0
2020-04-23,HRV,Europe,Croatia,1981.0,31.0,27.143,50.0,2.0,2.143,0.63,0.022,,,321.0,78.645,,,,,,,,4081657.0,73.726,1981.0,50.0,0.0,0.0,0.0
2020-04-24,HRV,Europe,Croatia,2009.0,28.0,27.857,51.0,1.0,2.143,0.57,0.021,,,325.0,79.625,,,,,,,,4081657.0,73.726,2009.0,51.0,0.0,0.0,0.0
2020-04-25,HRV,Europe,Croatia,2016.0,7.0,26.286,54.0,3.0,2.143,0.52,0.02,,,316.0,77.42,,,,,,,,4081657.0,73.726,2016.0,54.0,0.0,0.0,0.0
2020-04-26,HRV,Europe,Croatia,2030.0,14.0,22.714,55.0,1.0,1.143,0.5,0.021,,,314.0,76.93,,102.59,,,,,,4081657.0,73.726,2030.0,55.0,0.0,0.0,0.0
2020-04-27,HRV,Europe,Croatia,2039.0,9.0,22.571,59.0,4.0,1.714,0.5,0.025,,,303.0,74.235,,,,,,,,4081657.0,73.726,2039.0,59.0,0.0,0.0,0.0
2020-04-28,HRV,Europe,Croatia,2047.0,8.0,19.857,63.0,4.0,2.143,0.48,0.021,,,287.0,70.315,,,,,,,,4081657.0,73.726,2047.0,63.0,0.0,0.0,0.0
2020-04-29,HRV,Europe,Croatia,2062.0,15.0,16.0,67.0,4.0,2.714,0.48,0.016,,,269.0,65.905,,,,,,,,4081657.0,73.726,2062.0,67.0,0.0,0.0,0.0
2020-04-30,HRV,Europe,Croatia,2076.0,14.0,13.571,69.0,2.0,2.714,0.47,0.012,,,261.0,63.945,,,,,,,,4081657.0,73.726,2076.0,69.0,0.0,0.0,0.0
2020-05-01,HRV,Europe,Croatia,2085.0,9.0,10.857,75.0,6.0,3.429,0.44,0.011,,,245.0,60.025,,,,,,,,4081657.0,73.726,2085.0,75.0,0.0,0.0,0.0
2020-05-02,HRV,Europe,Croatia,2088.0,3.0,10.286,77.0,2.0,3.286,0.48,0.011,,,239.0,58.555,,,,,,,,4081657.0,73.726,2088.0,77.0,0.0,0.0,0.0
2020-05-03,HRV,Europe,Croatia,2096.0,8.0,9.429,79.0,2.0,3.429,0.54,0.01,,,231.0,56.595,,24.139,,,,,,4081657.0,73.726,2096.0,79.0,0.0,0.0,0.0
2020-05-04,HRV,Europe,Croatia,2101.0,5.0,8.857000000000003,80.0,1.0,3.0,0.62,0.01,,,228.0,55.86,,,,,,,,4081657.0,73.726,2101.0,80.0,0.0,0.0,0.0
2020-05-05,HRV,Europe,Croatia,2112.0,11.0,9.286,83.0,3.0,2.857,0.7,0.01,,,217.0,53.165,,,,,,,,4081657.0,73.726,2112.0,83.0,0.0,0.0,0.0
2020-05-06,HRV,Europe,Croatia,2119.0,7.0,8.142999999999999,85.0,2.0,2.571,0.76,0.009000000000000001,,,206.0,50.47,,,,,,,,4081657.0,73.726,2119.0,85.0,0.0,0.0,0.0
2020-05-07,HRV,Europe,Croatia,2125.0,6.0,7.0,86.0,1.0,2.4290000000000003,0.87,0.01,,,195.0,47.775,,,,,,,,4081657.0,73.726,2125.0,86.0,0.0,0.0,0.0
2020-05-08,HRV,Europe,Croatia,2161.0,36.0,10.857,86.0,0.0,1.571,1.04,0.012,,,184.0,45.08,,,,,,,,4081657.0,73.726,2161.0,86.0,0.0,0.0,0.0
2020-05-09,HRV,Europe,Croatia,2176.0,15.0,12.571,87.0,1.0,1.429,0.97,0.013,,,181.0,44.345,,,,,,,,4081657.0,73.726,2176.0,87.0,0.0,0.0,0.0
2020-05-10,HRV,Europe,Croatia,2187.0,11.0,13.0,90.0,3.0,1.571,0.88,0.013,,,169.0,41.405,,40.232,,,,,,4081657.0,73.726,2187.0,90.0,0.0,0.0,0.0
2020-05-11,HRV,Europe,Croatia,2196.0,9.0,13.571,91.0,1.0,1.571,0.79,0.014,,,160.0,39.2,,,,,,,,4081657.0,73.726,2196.0,91.0,0.0,0.0,0.0
2020-05-12,HRV,Europe,Croatia,2207.0,11.0,13.571,91.0,0.0,1.143,0.69,0.013,,,159.0,38.955,,,,,,,,4081657.0,73.726,2207.0,91.0,0.0,0.0,0.0
2020-05-13,HRV,Europe,Croatia,2213.0,6.0,13.429,94.0,3.0,1.286,0.57,0.012,,,150.0,36.75,,,,,,,,4081657.0,73.726,2213.0,94.0,0.0,0.0,0.0
2020-05-14,HRV,Europe,Croatia,2221.0,8.0,13.714,94.0,0.0,1.143,0.47,0.011,,,146.0,35.77,,,,,,,,4081657.0,73.726,2221.0,94.0,0.0,0.0,0.0
2020-05-15,HRV,Europe,Croatia,2222.0,1.0,8.714,95.0,1.0,1.286,0.37,0.006999999999999999,,,142.0,34.79,,,,,,,,4081657.0,73.726,2222.0,95.0,0.0,0.0,0.0
2020-05-16,HRV,Europe,Croatia,2224.0,2.0,6.857,95.0,0.0,1.143,0.36,0.006,,,137.0,33.565,,,,,,,,4081657.0,73.726,2224.0,95.0,0.0,0.0,0.0
2020-05-17,HRV,Europe,Croatia,2226.0,2.0,5.5710000000000015,95.0,0.0,0.7140000000000001,0.39,0.004,,,130.0,31.85,,15.087,,,,,,4081657.0,73.726,2226.0,95.0,0.0,0.0,0.0
2020-05-18,HRV,Europe,Croatia,2228.0,2.0,4.5710000000000015,95.0,0.0,0.5710000000000001,0.41,0.004,,,122.0,29.89,,,,,,,,4081657.0,73.726,2228.0,95.0,0.0,0.0,0.0
2020-05-19,HRV,Europe,Croatia,2232.0,4.0,3.571,96.0,1.0,0.7140000000000001,0.42,0.003,,,120.0,29.4,,,,,,,,4081657.0,73.726,2232.0,96.0,0.0,0.0,0.0
2020-05-20,HRV,Europe,Croatia,2234.0,2.0,3.0,96.0,0.0,0.28600000000000003,0.38,0.003,,,117.0,28.665,,,,,,,,4081657.0,73.726,2234.0,96.0,0.0,0.0,0.0
2020-05-21,HRV,Europe,Croatia,2237.0,3.0,2.286,97.0,1.0,0.429,0.36,0.002,,,117.0,28.665,,,,,,,,4081657.0,73.726,2237.0,97.0,0.0,0.0,0.0
2020-05-22,HRV,Europe,Croatia,2243.0,6.0,3.0,99.0,2.0,0.5710000000000001,0.36,0.003,,,102.0,24.99,,,,,,,,4081657.0,73.726,2243.0,99.0,0.0,0.0,0.0
2020-05-23,HRV,Europe,Croatia,2243.0,0.0,2.714,99.0,0.0,0.5710000000000001,0.28,0.002,,,84.0,20.58,,,,,,,,4081657.0,73.726,2243.0,99.0,0.0,0.0,0.0
2020-05-24,HRV,Europe,Croatia,2244.0,1.0,2.571,99.0,0.0,0.5710000000000001,0.27,0.002,,,81.0,19.845,,15.087,,,,,,4081657.0,73.726,2244.0,99.0,0.0,0.0,0.0
2020-05-25,HRV,Europe,Croatia,2244.0,0.0,2.286,100.0,1.0,0.7140000000000001,0.23,0.002,,,78.0,19.11,,,,,,,,4081657.0,73.726,2244.0,100.0,0.0,0.0,0.0
2020-05-26,HRV,Europe,Croatia,2244.0,0.0,1.714,101.0,1.0,0.7140000000000001,0.19,0.002,,,42.0,10.29,,,,,,,,4081657.0,73.726,2244.0,101.0,0.0,0.0,0.0
2020-05-27,HRV,Europe,Croatia,2244.0,0.0,1.429,101.0,0.0,0.7140000000000001,0.14,0.001,,,38.0,9.31,,,,,,,,4081657.0,73.726,2244.0,101.0,0.0,0.0,0.0
2020-05-28,HRV,Europe,Croatia,2245.0,1.0,1.143,102.0,1.0,0.7140000000000001,0.13,0.001,,,34.0,8.33,,,,,,,,4081657.0,73.726,2245.0,102.0,0.0,0.0,0.0
2020-05-29,HRV,Europe,Croatia,2245.0,0.0,0.28600000000000003,103.0,1.0,0.5710000000000001,0.13,0.0,,,28.0,6.86,,,,,,,,4081657.0,73.726,2245.0,103.0,0.0,0.0,0.0
2020-05-30,HRV,Europe,Croatia,2246.0,1.0,0.429,103.0,0.0,0.5710000000000001,0.16,0.001,,,27.0,6.615,,,,,,,,4081657.0,73.726,2246.0,103.0,0.0,0.0,0.0
2020-05-31,HRV,Europe,Croatia,2246.0,0.0,0.28600000000000003,103.0,0.0,0.5710000000000001,0.2,0.0,,,23.0,5.635,,1.006,,,,,,4081657.0,73.726,2246.0,103.0,0.0,0.0,0.0
2020-06-01,HRV,Europe,Croatia,2246.0,0.0,0.28600000000000003,103.0,0.0,0.429,0.22,0.0,,,22.0,5.39,,,,,,,,4081657.0,73.726,2246.0,103.0,0.0,0.0,0.0
2020-06-02,HRV,Europe,Croatia,2246.0,0.0,0.28600000000000003,103.0,0.0,0.28600000000000003,0.23,0.001,,,17.0,4.165,,,,,,,,4081657.0,73.726,2246.0,103.0,0.0,0.0,0.0
2020-06-03,HRV,Europe,Croatia,2246.0,0.0,0.28600000000000003,103.0,0.0,0.28600000000000003,0.21,0.001,,,17.0,4.165,,,,,,,,4081657.0,73.726,2246.0,103.0,0.0,0.0,0.0
2020-06-04,HRV,Europe,Croatia,2247.0,1.0,0.28600000000000003,103.0,0.0,0.14300000000000002,0.28,0.001,,,15.0,3.675,,,,,,,,4081657.0,73.726,2247.0,103.0,0.0,0.0,0.0
2020-06-05,HRV,Europe,Croatia,2247.0,0.0,0.28600000000000003,103.0,0.0,0.0,0.28,0.001,,,12.0,2.94,,,,,,,,4081657.0,73.726,2247.0,103.0,0.0,0.0,0.0
2020-06-06,HRV,Europe,Croatia,2247.0,0.0,0.14300000000000002,104.0,1.0,0.14300000000000002,0.33,0.0,,,10.0,2.45,,,,,,,,4081657.0,73.726,2247.0,104.0,0.0,0.0,0.0
2020-06-07,HRV,Europe,Croatia,2247.0,0.0,0.14300000000000002,104.0,0.0,0.14300000000000002,0.5,0.0,,,10.0,2.45,,0.0,,,,,,4081657.0,73.726,2247.0,104.0,0.0,0.0,0.0
2020-06-08,HRV,Europe,Croatia,2247.0,0.0,0.14300000000000002,104.0,0.0,0.14300000000000002,0.7,0.0,,,10.0,2.45,,,,,,,,4081657.0,73.726,2247.0,104.0,0.0,0.0,0.0
2020-06-09,HRV,Europe,Croatia,2247.0,0.0,0.14300000000000002,106.0,2.0,0.429,0.97,0.001,,,6.0,1.47,,,,,,,,4081657.0,73.726,2247.0,106.0,0.0,0.0,0.0
2020-06-10,HRV,Europe,Croatia,2249.0,2.0,0.429,106.0,0.0,0.429,1.29,0.002,,,7.0,1.715,,,,,,,,4081657.0,73.726,2249.0,106.0,0.0,0.0,0.0
2020-06-11,HRV,Europe,Croatia,2249.0,0.0,0.28600000000000003,106.0,0.0,0.429,1.25,0.001,,,7.0,1.715,,,,,,,,4081657.0,73.726,2249.0,106.0,0.0,0.0,0.0
2020-06-12,HRV,Europe,Croatia,2249.0,0.0,0.28600000000000003,107.0,1.0,0.5710000000000001,1.46,0.001,,,6.0,1.47,,,,,,,,4081657.0,73.726,2249.0,107.0,0.0,0.0,0.0
2020-06-13,HRV,Europe,Croatia,2251.0,2.0,0.5710000000000001,107.0,0.0,0.429,1.87,0.003,,,6.0,1.47,,,,,,,,4081657.0,73.726,2251.0,107.0,0.0,0.0,0.0
2020-06-14,HRV,Europe,Croatia,2252.0,1.0,0.7140000000000001,107.0,0.0,0.429,2.07,0.004,,,7.0,1.715,,3.017,,,,,,4081657.0,73.726,2252.0,107.0,0.0,0.0,0.0
2020-06-15,HRV,Europe,Croatia,2254.0,2.0,1.0,107.0,0.0,0.429,2.31,0.005,,,7.0,1.715,,,,,,,,4081657.0,73.726,2254.0,107.0,0.0,0.0,0.0
2020-06-16,HRV,Europe,Croatia,2255.0,1.0,1.143,107.0,0.0,0.14300000000000002,2.46,0.006,,,4.0,0.98,,,,,,,,4081657.0,73.726,2255.0,107.0,0.0,0.0,0.0
2020-06-17,HRV,Europe,Croatia,2258.0,3.0,1.286,107.0,0.0,0.14300000000000002,2.74,0.006999999999999999,,,5.0,1.225,,,,,,,,4081657.0,73.726,2258.0,107.0,0.0,0.0,0.0
2020-06-18,HRV,Europe,Croatia,2269.0,11.0,2.857,107.0,0.0,0.14300000000000002,3.0,0.014,,,9.0,2.205,,,,,,,,4081657.0,73.726,2269.0,107.0,0.0,0.0,0.0
2020-06-19,HRV,Europe,Croatia,2280.0,11.0,4.4289999999999985,107.0,0.0,0.0,3.26,0.015,,,8.0,1.96,,,,,,,,4081657.0,73.726,2280.0,107.0,0.0,0.0,0.0
2020-06-20,HRV,Europe,Croatia,2299.0,19.0,6.857,107.0,0.0,0.0,3.35,0.021,,,8.0,1.96,,,,,,,,4081657.0,73.726,2299.0,107.0,0.0,0.0,0.0
2020-06-21,HRV,Europe,Croatia,2317.0,18.0,9.286,107.0,0.0,0.0,3.29,0.027000000000000003,,,9.0,2.205,,6.035,,,,,,4081657.0,73.726,2317.0,107.0,0.0,0.0,0.0
2020-06-22,HRV,Europe,Croatia,2336.0,19.0,11.714,107.0,0.0,0.0,3.2,0.033,,,9.0,2.205,,,,,,,,4081657.0,73.726,2336.0,107.0,0.0,0.0,0.0
2020-06-23,HRV,Europe,Croatia,2366.0,30.0,15.857,107.0,0.0,0.0,3.17,0.043,,,16.0,3.92,,,,,,,,4081657.0,73.726,2366.0,107.0,0.0,0.0,0.0
2020-06-24,HRV,Europe,Croatia,2388.0,22.0,18.571,107.0,0.0,0.0,3.07,0.043,,,18.0,4.41,,,,,,,,4081657.0,73.726,2388.0,107.0,0.0,0.0,0.0
2020-06-25,HRV,Europe,Croatia,2483.0,95.0,30.571,107.0,0.0,0.0,3.16,0.058,,,42.0,10.29,,,,,,,,4081657.0,73.726,2483.0,107.0,0.0,0.0,0.0
2020-06-26,HRV,Europe,Croatia,2539.0,56.0,37.0,107.0,0.0,0.0,2.79,0.068,,,51.0,12.495,,,,,,,,4081657.0,73.726,2539.0,107.0,0.0,0.0,0.0
2020-06-27,HRV,Europe,Croatia,2624.0,85.0,46.429,107.0,0.0,0.0,2.48,0.073,,,54.0,13.23,,,,,,,,4081657.0,73.726,2624.0,107.0,0.0,0.0,0.0
2020-06-28,HRV,Europe,Croatia,2691.0,67.0,53.429,107.0,0.0,0.0,2.2,0.075,,,60.0,14.7,,57.33,,,,,,4081657.0,73.726,2691.0,107.0,0.0,0.0,0.0
2020-06-29,HRV,Europe,Croatia,2725.0,34.0,55.57100000000001,107.0,0.0,0.0,1.94,0.07200000000000001,,,65.0,15.925,,,,,,,,4081657.0,73.726,2725.0,107.0,0.0,0.0,0.0
2020-06-30,HRV,Europe,Croatia,2777.0,52.0,58.714,107.0,0.0,0.0,1.77,0.068,,,75.0,18.375,,,,,,,,4081657.0,73.726,2777.0,107.0,0.0,0.0,0.0
2020-07-01,HRV,Europe,Croatia,2831.0,54.0,63.286,108.0,1.0,0.14300000000000002,1.63,0.066,,,80.0,19.6,,,,,,,,4081657.0,73.726,2831.0,108.0,0.0,0.0,0.0
2020-07-02,HRV,Europe,Croatia,2912.0,81.0,61.286,110.0,2.0,0.429,1.54,0.063,,,84.0,20.58,,,,,,,,4081657.0,73.726,2912.0,110.0,0.0,0.0,0.0
2020-07-03,HRV,Europe,Croatia,3008.0,96.0,67.0,112.0,2.0,0.7140000000000001,1.51,0.065,,,88.0,21.56,,,,,,,,4081657.0,73.726,3008.0,112.0,0.0,0.0,0.0
2020-07-04,HRV,Europe,Croatia,3094.0,86.0,67.143,113.0,1.0,0.857,1.42,0.062,,,85.0,20.825,,,,,,,,4081657.0,73.726,3094.0,113.0,0.0,0.0,0.0
2020-07-05,HRV,Europe,Croatia,3151.0,57.0,65.714,113.0,0.0,0.857,1.38,0.058,,,93.0,22.785,,67.388,,,,,,4081657.0,73.726,3151.0,113.0,0.0,0.0,0.0
2020-07-06,HRV,Europe,Croatia,3220.0,69.0,70.714,113.0,0.0,0.857,1.36,0.063,,,90.0,22.05,,,,,,,,4081657.0,73.726,3220.0,113.0,0.0,0.0,0.0
2020-07-07,HRV,Europe,Croatia,3272.0,52.0,70.714,113.0,0.0,0.857,1.29,0.064,,,89.0,21.805,,,,,,,,4081657.0,73.726,3272.0,113.0,0.0,0.0,0.0
2020-07-08,HRV,Europe,Croatia,3325.0,53.0,70.571,114.0,1.0,0.857,1.23,0.064,,,91.0,22.295,,,,,,,,4081657.0,73.726,3325.0,114.0,0.0,0.0,0.0
2020-07-09,HRV,Europe,Croatia,3416.0,91.0,72.0,115.0,1.0,0.7140000000000001,1.24,0.061,,,100.0,24.5,,,,,,,,4081657.0,73.726,3416.0,115.0,0.0,0.0,0.0
2020-07-10,HRV,Europe,Croatia,3532.0,116.0,74.857,117.0,2.0,0.7140000000000001,1.29,0.061,,,104.0,25.48,,,,,,,,4081657.0,73.726,3532.0,117.0,0.0,0.0,0.0
2020-07-11,HRV,Europe,Croatia,3672.0,140.0,82.571,118.0,1.0,0.7140000000000001,1.27,0.067,,,124.0,30.38,,,,,,,,4081657.0,73.726,3672.0,118.0,0.0,0.0,0.0
