date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized
2021-03-30,HRV,Europe,Croatia,269009.0,1487.0,1466.286,5928.0,17.0,17.143,1.36,0.193,1289.0,315.803,,,,,,,9136.0,4081657.0,73.726,461131.3333333333,373365.3333333333,86791.33333333333,0.26523495969581645,0.5965777554101661,0.49826815290635434,0.1773180320473188,0.040532550730866194
2021-03-31,HRV,Europe,Croatia,271632.0,2623.0,1570.8570000000002,5947.0,19.0,17.0,1.35,0.2,1337.0,327.563,,,476499.0,385724.0,89313.0,,10400.0,4081657.0,73.726,476499.0,385724.0,89313.0,0.28415254479519025,0.5984901862103674,0.5031265859829669,0.18338708164587203,0.041897450136968065
2021-04-01,HRV,Europe,Croatia,274054.0,2422.0,1677.8570000000002,5967.0,20.0,18.429000000000002,1.32,0.21,1390.0,340.548,,,498417.0,404518.0,92380.0,21918.0,12599.0,4081657.0,73.726,498417.0,404518.0,92380.0,0.30350955204990715,0.6005032712632109,0.5076127182405176,0.19261637160340864,0.04355752144371536
2021-04-02,HRV,Europe,Croatia,276416.0,2362.0,1757.8570000000002,5996.0,29.0,20.285999999999998,1.28,0.217,1464.0,358.67800000000005,,,517112.0,419431.0,96047.0,18695.0,14338.0,4081657.0,73.726,517112.0,419431.0,96047.0,0.3179820808384805,0.603422244589834,0.511987715925214,0.19993979403273415,0.045542354010341485
2021-04-03,HRV,Europe,Croatia,278650.0,2234.0,1821.286,6025.0,29.0,21.857,1.22,0.228,1469.0,359.903,,,,,,,13882.0,4081657.0,73.726,520741.5,422734.0,97190.5,0.3294568061951107,0.606341217916457,0.5161256265211546,0.20156181939879478,0.04616129484479389
2021-04-04,HRV,Europe,Croatia,280026.0,1376.0,1829.1429999999998,6058.0,33.0,23.570999999999998,1.16,0.23199999999999998,1511.0,370.19300000000004,,1262.265,524371.0,426037.0,98334.0,,13425.0,4081657.0,73.726,524371.0,426037.0,98334.0,0.33087818942875846,0.6096628082536487,0.5186743127252791,0.2031838447648554,0.046780235679246295
2021-04-05,HRV,Europe,Croatia,280164.0,138.0,1806.0,6083.0,25.0,24.570999999999998,1.1,0.23600000000000002,1616.0,395.918,,,,,,,11376.0,4081657.0,73.726,525392.5,426712.0,98680.5,0.32669146775683405,0.6121791645697031,0.518929922242844,0.20351532133830105,0.046967785306826326
2021-04-06,HRV,Europe,Croatia,280899.0,735.0,1698.5710000000001,6113.0,30.0,26.429000000000002,1.07,0.23399999999999999,1713.0,419.68199999999996,,,526414.0,427387.0,99027.0,,9326.0,4081657.0,73.726,526414.0,427387.0,99027.0,0.30725685156648846,0.6151987921489683,0.5202913207603087,0.20384679791174667,0.04715533493440635
2021-04-07,HRV,Europe,Croatia,282548.0,1649.0,1559.4289999999999,6149.0,36.0,28.857,1.1,0.22,1750.0,428.74699999999996,,,533409.0,432601.0,100808.0,6995.0,8130.0,4081657.0,73.726,533409.0,432601.0,100808.0,0.2820851440577425,0.6188223452440866,0.5233456692709202,0.20640727028796227,0.04811933460748001
2021-04-08,HRV,Europe,Croatia,285765.0,3217.0,1673.0,6185.0,36.0,31.143,1.22,0.228,1756.0,430.217,,,543436.0,440890.0,102546.0,10027.0,6431.0,4081657.0,73.726,543436.0,440890.0,102546.0,0.3026308886458308,0.6224458983392048,0.52930433461879,0.21047780260987464,0.04906005972359569
2021-04-09,HRV,Europe,Croatia,288364.0,2599.0,1706.8570000000002,6235.0,50.0,34.143,1.24,0.231,1768.0,433.157,,,565785.0,458762.0,107023.0,22349.0,6953.0,4081657.0,73.726,565785.0,458762.0,107023.0,0.308755843735765,0.6274786109713136,0.5341183138662607,0.2192543201219048,0.05148331999105824
2021-04-10,HRV,Europe,Croatia,290899.0,2535.0,1749.8570000000002,6269.0,34.0,34.857,1.23,0.226,1796.0,440.017,,,583931.0,473522.0,110409.0,18146.0,9027.0,4081657.0,73.726,583931.0,473522.0,110409.0,0.3165348279596232,0.6309008555611475,0.5388137495693536,0.2265026078612493,0.053316056034307786
2021-04-11,HRV,Europe,Croatia,292516.0,1617.0,1784.286,6308.0,39.0,35.714,1.21,0.221,1870.0,458.147,,1523.77,588183.0,477617.0,110566.0,4252.0,9116.0,4081657.0,73.726,588183.0,477617.0,110566.0,0.32276326163039554,0.6348263714141923,0.5418088263077762,0.2285135657401528,0.05340103523064275
2021-04-12,HRV,Europe,Croatia,292938.0,422.0,1824.8570000000002,6333.0,25.0,35.714,1.19,0.218,1953.0,478.48199999999997,,,595369.0,483825.0,111544.0,7186.0,9997.0,4081657.0,73.726,595369.0,483825.0,111544.0,0.3301028236989107,0.6373427277302467,0.5425904728035179,0.23156216806304242,0.05393039608424524
2021-04-13,HRV,Europe,Croatia,294874.0,1936.0,1996.4289999999999,6358.0,25.0,35.0,1.19,0.223,1948.0,477.25699999999995,,,605423.0,491601.0,113822.0,10054.0,11287.0,4081657.0,73.726,605423.0,491601.0,113822.0,0.3611413325653245,0.639859084046301,0.5461764150209489,0.2353807781891361,0.055163406334251874
2021-04-14,HRV,Europe,Croatia,297973.0,3099.0,2203.571,6399.0,41.0,35.714,1.18,0.24100000000000002,1955.0,478.972,,,617516.0,500233.0,117283.0,12093.0,12015.0,4081657.0,73.726,617516.0,500233.0,117283.0,0.3986146895443578,0.6439859084046301,0.5519165157088719,0.23961974971799935,0.05703673753498627
2021-04-15,HRV,Europe,Croatia,300900.0,2927.0,2162.143,6442.0,43.0,36.714,1.16,0.24100000000000002,1988.0,487.05699999999996,,,643834.0,519375.0,124459.0,26318.0,14343.0,4081657.0,73.726,643834.0,519375.0,124459.0,0.3911200905111951,0.6483140412682437,0.5573380306212794,0.2490199342645124,0.060920882203137086
2021-04-16,HRV,Europe,Croatia,303598.0,2698.0,2176.286,6486.0,44.0,35.857,1.14,0.23800000000000002,2003.0,490.73199999999997,,,671839.0,539487.0,132352.0,28005.0,15151.0,4081657.0,73.726,671839.0,539487.0,132352.0,0.393678652694405,0.6527428283844993,0.5623353819139597,0.25889646292397694,0.06519311657684312
2021-04-17,HRV,Europe,Croatia,306225.0,2627.0,2189.429,6523.0,37.0,36.286,1.12,0.254,2014.0,493.42699999999996,,,691265.0,552559.0,138706.0,19426.0,15333.0,4081657.0,73.726,691265.0,552559.0,138706.0,0.3960563082677578,0.6564670357322597,0.5672012239620958,0.2653158136915048,0.06863233831895994
2021-04-18,HRV,Europe,Croatia,307790.0,1565.0,2182.0,6562.0,39.0,36.286,1.1,0.265,2105.0,515.722,,1627.366,693530.0,553883.0,139647.0,2265.0,15050.0,4081657.0,73.726,693530.0,553883.0,139647.0,0.39471235306312885,0.6603925515853045,0.5700999840707113,0.26596599885186334,0.06914167222820325
2021-04-19,HRV,Europe,Croatia,308200.0,410.0,2180.286,6601.0,39.0,38.286,1.08,0.25,2179.0,533.852,,,698032.0,556969.0,141063.0,4502.0,14666.0,4081657.0,73.726,698032.0,556969.0,141063.0,0.3944022791338337,0.6643180674383493,0.5708594036518821,0.26748146063801626,0.0699081088015173
2021-04-20,HRV,Europe,Croatia,310306.0,2106.0,2204.571,6643.0,42.0,40.714,1.07,0.254,2198.0,538.507,,,708960.0,565164.0,143796.0,10928.0,14791.0,4081657.0,73.726,708960.0,565164.0,143796.0,0.39879559615421495,0.6685455460493206,0.574760227159067,0.2715058317778488,0.07138739634026536
2021-04-21,HRV,Europe,Croatia,313423.0,3117.0,2207.143,6692.0,49.0,41.857,1.05,0.257,2201.0,539.242,,,726315.0,578273.0,148042.0,17355.0,15543.0,4081657.0,73.726,726315.0,578273.0,148042.0,0.3992608879547676,0.6734776044287871,0.5805336682188463,0.27794335237236556,0.07368562352267456
2021-04-22,HRV,Europe,Croatia,316308.0,2885.0,2201.143,6738.0,46.0,42.286,1.03,0.254,2229.0,546.102,,,746878.0,593972.0,152906.0,20563.0,14721.0,4081657.0,73.726,746878.0,593972.0,152906.0,0.3981754482956246,0.6781077000503272,0.5858773889302558,0.2856527608561033,0.07631835480275896
2021-04-23,HRV,Europe,Croatia,318837.0,2529.0,2177.0,6784.0,46.0,42.571000000000005,1.02,0.257,2227.0,545.612,,,770221.0,611792.0,158429.0,23343.0,14055.0,4081657.0,73.726,770221.0,611792.0,158429.0,0.393807820013843,0.6827377956718672,0.5905617111760632,0.294403742395068,0.07930778219994361
2021-04-24,HRV,Europe,Croatia,321372.0,2535.0,2163.857,6815.0,31.0,41.714,1.0,0.244,2214.0,542.427,,,785869.0,621077.0,164792.0,15648.0,13515.0,4081657.0,73.726,785869.0,621077.0,164792.0,0.3914301644404903,0.6858580775037746,0.5952571468791561,0.2989633868164646,0.08275187536095861
2021-04-25,HRV,Europe,Croatia,322626.0,1254.0,2119.429,6854.0,39.0,41.714,0.97,0.23800000000000002,2288.0,560.557,,1726.9389999999999,795597.0,627216.0,168381.0,9728.0,14581.0,4081657.0,73.726,795597.0,627216.0,168381.0,0.38339284557775605,0.6897835933568194,0.5975798594518102,0.301978104867402,0.0846944889638005
2021-04-26,HRV,Europe,Croatia,323036.0,410.0,2119.429,6905.0,51.0,43.428999999999995,0.96,0.25,2315.0,567.172,,,798717.0,629108.0,169609.0,3120.0,14384.0,4081657.0,73.726,798717.0,629108.0,169609.0,0.38339284557775605,0.6949169602415702,0.5983392790329811,0.30290722142585996,0.08535916700901917
2021-04-27,HRV,Europe,Croatia,324833.0,1797.0,2075.286,6957.0,52.0,44.857,0.95,0.245,2263.0,554.432,,,812984.0,639564.0,173420.0,14267.0,14861.0,4081657.0,73.726,812984.0,639564.0,173420.0,0.37540708509883114,0.7001509813789634,0.6016677594899665,0.3080419163176341,0.08742194227801621
2021-04-28,HRV,Europe,Croatia,327737.0,2904.0,2044.8570000000002,7001.0,44.0,44.143,0.93,0.235,2278.0,558.107,,,825839.0,648709.0,177130.0,12855.0,14218.0,4081657.0,73.726,825839.0,648709.0,177130.0,0.3699022778674874,0.704579768495219,0.6070466728161131,0.31253281004231603,0.08943004940160032
2021-04-29,HRV,Europe,Croatia,330176.0,2439.0,1981.1429999999998,7040.0,39.0,43.143,0.91,0.22899999999999998,2239.0,548.552,,,872726.0,682757.0,189969.0,46887.0,17978.0,4081657.0,73.726,872726.0,682757.0,189969.0,0.35837599412704785,0.7085052843482638,0.6115642932026392,0.32925297948331883,0.09637939909424086
2021-04-30,HRV,Europe,Croatia,332183.0,2007.0,1906.5710000000001,7081.0,41.0,42.428999999999995,0.89,0.218,2237.0,548.062,,,901120.0,702470.0,198650.0,28394.0,18700.0,4081657.0,73.726,901120.0,702470.0,198650.0,0.3448854264167792,0.7126321087065929,0.6152817446646145,0.33893356865714663,0.10107815325592108
2021-05-01,HRV,Europe,Croatia,334229.0,2046.0,1836.714,7130.0,49.0,45.0,0.87,0.20600000000000002,2210.0,541.447,,,907575.0,707057.0,200518.0,6455.0,17387.0,4081657.0,73.726,907575.0,707057.0,200518.0,0.3322478333719871,0.7175641670860594,0.619071433598945,0.34118613612736165,0.10208924331167718
2021-05-02,HRV,Europe,Croatia,335173.0,944.0,1792.4289999999999,7182.0,52.0,46.857,0.86,0.19699999999999998,2223.0,544.632,,1546.9029999999998,908839.0,708137.0,200702.0,1264.0,16177.0,4081657.0,73.726,908839.0,708137.0,200702.0,0.32423638415446243,0.7227981882234525,0.6208199508785189,0.34171649864487463,0.10218883676470669
2021-05-03,HRV,Europe,Croatia,335522.0,349.0,1783.714,7218.0,36.0,44.714,0.85,0.19399999999999998,2247.0,550.512,,,921527.0,716861.0,204666.0,12688.0,17544.0,4081657.0,73.726,921527.0,716861.0,204666.0,0.3226597830495572,0.7264217413185707,0.6214663836439546,0.34600064920300755,0.10433442615497283
2021-05-04,HRV,Europe,Croatia,336918.0,1396.0,1726.4289999999999,7264.0,46.0,43.857,0.83,0.19,2169.0,531.4019999999999,,,944398.0,734556.0,209842.0,22871.0,18773.0,4081657.0,73.726,944398.0,734556.0,209842.0,0.3122965479038894,0.7310518369401108,0.6240521147056972,0.35469024619133416,0.10713603329019422
2021-05-05,HRV,Europe,Croatia,339412.0,2494.0,1667.8570000000002,7315.0,51.0,44.857,0.81,0.188,2123.0,520.132,,,979181.0,760805.0,218376.0,34783.0,21906.0,4081657.0,73.726,979181.0,760805.0,218376.0,0.3017004859513355,0.7361852038248616,0.628671608450673,0.3675805107489259,0.11175522094320414
2021-05-06,HRV,Europe,Croatia,341052.0,1640.0,1553.714,7355.0,40.0,45.0,0.77,0.179,2106.0,515.967,,,1025701.0,796909.0,228792.0,46520.0,21854.0,4081657.0,73.726,1025701.0,796909.0,228792.0,0.28105126278240883,0.7402113739305486,0.6317092867753563,0.3853103332788238,0.11739307641470065
2021-05-07,HRV,Europe,Croatia,342487.0,1435.0,1472.0,7388.0,33.0,43.857,0.75,0.174,2079.0,509.352,,,1078760.0,835320.0,243440.0,53059.0,25377.0,4081657.0,73.726,1078760.0,835320.0,243440.0,0.26626866006454025,0.7435329642677404,0.6343672553094543,0.4041730690752982,0.12532158130587587
2021-05-08,HRV,Europe,Croatia,343829.0,1342.0,1371.4289999999999,7424.0,36.0,42.0,0.74,0.16899999999999998,2016.0,493.917,,,1117709.0,867621.0,250088.0,38949.0,30019.0,4081657.0,73.726,1117709.0,867621.0,250088.0,0.24807470140459512,0.7471565173628586,0.6368529652556282,0.4200353280365832,0.1289199360653333
2021-05-09,HRV,Europe,Croatia,344494.0,665.0,1331.5710000000001,7469.0,45.0,41.0,0.73,0.168,2032.0,497.837,,1252.2069999999999,1131607.0,879312.0,252295.0,13898.0,31824.0,4081657.0,73.726,1131607.0,879312.0,252295.0,0.2408641257489082,0.7516859587317565,0.6380847067714296,0.42577650228866154,0.13011451623292095
2021-05-10,HRV,Europe,Croatia,344747.0,253.0,1317.8570000000002,7503.0,34.0,40.714,0.72,0.17,2033.0,498.082,,,1154319.0,894881.0,259438.0,22712.0,33256.0,4081657.0,73.726,1154319.0,894881.0,259438.0,0.238383172501327,0.7551082033215903,0.6385533242202984,0.4334220708397357,0.13398079903177845
2021-05-11,HRV,Europe,Croatia,345623.0,876.0,1243.5710000000001,7549.0,46.0,40.714,0.69,0.161,1928.0,472.35699999999997,,,1186581.0,919139.0,267442.0,32262.0,34598.0,4081657.0,73.726,1186581.0,919139.0,267442.0,0.2249443440814775,0.7597382989431304,0.6401758889839708,0.44533460227476407,0.13831311423856205
2021-05-12,HRV,Europe,Croatia,347094.0,1471.0,1097.4289999999999,7589.0,40.0,39.143,0.66,0.147,1876.0,459.61699999999996,,,,,,,35464.0,4081657.0,73.726,1227431.0,949658.0,277773.0,0.19850629030373135,0.7637644690488173,0.6429005382617813,0.4603217630821526,0.14390496186490906
2021-05-13,HRV,Europe,Croatia,348158.0,1064.0,1015.143,7623.0,34.0,38.286,0.65,0.14,1837.0,450.06199999999995,,,1268281.0,980177.0,288104.0,,34654.0,4081657.0,73.726,1268281.0,980177.0,288104.0,0.18362020900502454,0.7671867136386513,0.6448713246870637,0.47530892388954116,0.14949680949125607
2021-05-14,HRV,Europe,Croatia,349084.0,926.0,942.429,7664.0,41.0,39.429,0.65,0.133,1752.0,429.23699999999997,,,1310456.0,1009609.0,300847.0,42175.0,33099.0,4081657.0,73.726,1310456.0,1009609.0,300847.0,0.17046576577587047,0.7713135379969804,0.6465865015947813,0.48976228464458094,0.156394197382316
2021-05-15,HRV,Europe,Croatia,349910.0,826.0,868.7139999999999,7687.0,23.0,37.571,0.64,0.124,1684.0,412.57800000000003,,,1346991.0,1039233.0,307758.0,36535.0,32755.0,4081657.0,73.726,1346991.0,1039233.0,307758.0,0.15713023503024942,0.7736285858077504,0.6481164542144083,0.5043099320694008,0.16013490582735368
2021-05-16,HRV,Europe,Croatia,350390.0,480.0,842.2860000000001,7708.0,21.0,34.143,0.65,0.121,1675.0,410.37300000000005,,997.743,1349447.0,1041215.0,308232.0,2456.0,31120.0,4081657.0,73.726,1349447.0,1041215.0,308232.0,0.15234923514494422,0.775742325113236,0.6490055307972424,0.5052832455043181,0.16039146722265796
2021-05-17,HRV,Europe,Croatia,350506.0,116.0,822.7139999999999,7738.0,30.0,33.571,0.64,0.11900000000000001,1662.0,407.18800000000005,,,1369969.0,1052032.0,317937.0,20522.0,30807.0,4081657.0,73.726,1369969.0,1052032.0,317937.0,0.14880853097681973,0.7787619526925014,0.6492203909714274,0.510595218978335,0.16564448060119805
2021-05-18,HRV,Europe,Croatia,350997.0,491.0,767.7139999999999,7765.0,27.0,30.857,0.62,0.113,1566.0,383.668,,,1406279.0,1078103.0,328176.0,36310.0,31385.0,4081657.0,73.726,1406279.0,1078103.0,328176.0,0.13885866743467554,0.78147961751384,0.6501298422259515,0.5233980719358182,0.17118653150103033
2021-05-19,HRV,Europe,Croatia,351997.0,1000.0,700.429,7792.0,27.0,29.0,0.6,0.10400000000000001,1508.0,369.458,,,1450169.0,1109161.0,341008.0,43890.0,31820.0,4081657.0,73.726,1450169.0,1109161.0,341008.0,0.12668636619043605,0.7841972823351787,0.651982085106856,0.5386499229255581,0.1781320923123056
2021-05-20,HRV,Europe,Croatia,352692.0,695.0,647.714,7828.0,36.0,29.285999999999998,0.58,0.09699999999999999,1416.0,346.918,,,,,,,33070.0,4081657.0,73.726,1499768.5,1133408.0,366360.5,0.1171498742518155,0.787820835430297,0.6532693939090846,0.5505570525201303,0.1918546087141024
2021-05-21,HRV,Europe,Croatia,353217.0,525.0,590.429,7856.0,28.0,27.429000000000002,0.58,0.09,1331.0,326.093,,,1549368.0,1157655.0,391713.0,,34130.0,4081657.0,73.726,1549368.0,1157655.0,391713.0,0.10678663910614768,0.7906391545042779,0.6542418214215594,0.5624641821147026,0.20557712511589918
2021-05-22,HRV,Europe,Croatia,353735.0,518.0,546.429,7883.0,27.0,28.0,0.58,0.085,1217.0,298.163,,,1581292.0,1179998.0,401294.0,31924.0,33472.0,4081657.0,73.726,1581292.0,1179998.0,401294.0,0.09882674827243233,0.7933568193256165,0.655201283233868,0.5734363022339556,0.21076302116739767
2021-05-23,HRV,Europe,Croatia,353986.0,251.0,513.714,7903.0,20.0,27.857,0.59,0.08199999999999999,1202.0,294.488,,637.67,1582821.0,1181255.0,401566.0,1529.0,33339.0,4081657.0,73.726,1582821.0,1181255.0,401566.0,0.09290838853095512,0.79536990437846,0.655666196196975,0.5740535852751721,0.21091024627187607
2021-05-24,HRV,Europe,Croatia,354060.0,74.0,507.714,7929.0,26.0,27.285999999999998,0.59,0.081,1211.0,296.693,,,1605287.0,1195088.0,410199.0,22466.0,33617.0,4081657.0,73.726,1605287.0,1195088.0,410199.0,0.09182294887181211,0.7979869149471566,0.6558032621701619,0.5808466451869846,0.21558301953276598
2021-05-25,HRV,Europe,Croatia,354383.0,323.0,483.714,7950.0,21.0,26.429000000000002,0.56,0.077,1109.0,271.703,,,1608291.0,1197164.0,411127.0,3004.0,28859.0,4081657.0,73.726,1608291.0,1197164.0,411127.0,0.0874811902352401,0.8001006542526422,0.6564015366206941,0.5818661198039818,0.21608531694804525
2021-05-26,HRV,Europe,Croatia,354921.0,538.0,417.714,7971.0,21.0,25.570999999999998,0.54,0.069,1034.0,253.328,,,1645332.0,1221109.0,424223.0,37041.0,27880.0,4081657.0,73.726,1645332.0,1221109.0,424223.0,0.07554135398466708,0.8022143935581278,0.6573980432906207,0.5936249443242124,0.22317377271366723
2021-05-27,HRV,Europe,Croatia,355296.0,375.0,372.0,7981.0,10.0,21.857,0.54,0.063,968.0,237.15900000000002,,,1686585.0,1240309.0,446276.0,41253.0,26688.0,4081657.0,73.726,1686585.0,1240309.0,446276.0,0.06727138922165656,0.8032209360845496,0.6580926343709599,0.6030536113022216,0.23511037282051367
2021-05-28,HRV,Europe,Croatia,355617.0,321.0,342.85699999999997,7992.0,11.0,19.429000000000002,0.56,0.059000000000000004,904.0,221.479,,,1722430.0,1254659.0,467771.0,35845.0,24723.0,4081657.0,73.726,1722430.0,1254659.0,467771.0,0.06199922789058913,0.8043281328636136,0.6586872043357302,0.6101005577154732,0.24674494495567284
2021-05-29,HRV,Europe,Croatia,355955.0,338.0,317.143,8002.0,10.0,17.0,0.58,0.055,819.0,200.65400000000002,,,1748726.0,1270392.0,478334.0,26296.0,23919.0,4081657.0,73.726,1748726.0,1270392.0,478334.0,0.05734739532472193,0.8053346753900353,0.659313262429476,0.6178266627969845,0.2524623669358396
2021-05-30,HRV,Europe,Croatia,356141.0,186.0,307.857,8014.0,12.0,15.857000000000001,0.6,0.053,809.0,198.204,,461.657,1751087.0,1272513.0,478574.0,2361.0,24038.0,4081657.0,73.726,1751087.0,1272513.0,478574.0,0.055667496545588294,0.8065425264217414,0.6596577796053241,0.6188682358522114,0.2525922714397912
2021-05-31,HRV,Europe,Croatia,356181.0,40.0,303.0,8026.0,12.0,13.857000000000001,0.6,0.053,797.0,195.264,,,1773289.0,1280300.0,492989.0,22202.0,24000.0,4081657.0,73.726,1773289.0,1280300.0,492989.0,0.054788833141512026,0.8077503774534475,0.6597318693205604,0.6226922478187613,0.26039466070838013
2021-06-01,HRV,Europe,Croatia,356397.0,216.0,287.714,8034.0,8.0,12.0,0.59,0.052000000000000005,753.0,184.484,,,1803557.0,1293847.0,509710.0,30268.0,27895.0,4081657.0,73.726,1803557.0,1293847.0,509710.0,0.05202349470323537,0.8085556114745849,0.6601319537828357,0.6293448598787138,0.2694452157524367
2021-06-02,HRV,Europe,Croatia,356829.0,432.0,272.57099999999997,8042.0,8.0,10.142999999999999,0.58,0.05,709.0,173.704,,,1847314.0,1312272.0,535042.0,43757.0,28855.0,4081657.0,73.726,1847314.0,1312272.0,535042.0,0.04928402591016828,0.8093608454957223,0.6609321227073864,0.6383929426427668,0.28315663614452097
2021-06-03,HRV,Europe,Croatia,357109.0,280.0,259.0,8056.0,14.0,10.714,0.56,0.048,653.0,159.984,,,1855003.0,1317038.0,537965.0,7689.0,24060.0,4081657.0,73.726,1855003.0,1317038.0,537965.0,0.046828942307796675,0.8107700050327127,0.6614507507140397,0.6407334127894956,0.2847387647488973
2021-06-04,HRV,Europe,Croatia,357197.0,88.0,225.71400000000003,8067.0,11.0,10.714,0.54,0.045,649.0,159.004,,,1885772.0,1329754.0,556018.0,30769.0,23335.0,4081657.0,73.726,1885772.0,1329754.0,556018.0,0.04080728489209102,0.8118772018117766,0.6616137480875594,0.6469779403568062,0.2945102897898849
2021-06-05,HRV,Europe,Croatia,357408.0,211.0,207.571,8080.0,13.0,11.142999999999999,0.59,0.042,598.0,146.509,,,1902092.0,1337469.0,564623.0,16320.0,21909.0,4081657.0,73.726,1902092.0,1337469.0,564623.0,0.03752509626945243,0.8131857070961249,0.6620045713354301,0.6507665948221885,0.2991679075253138
2021-06-06,HRV,Europe,Croatia,357565.0,157.0,203.429,8086.0,6.0,10.286,0.63,0.042,579.0,141.85399999999998,,269.551,1903673.0,1338154.0,565519.0,1581.0,21798.0,4081657.0,73.726,1903673.0,1338154.0,565519.0,0.03677578109142405,0.8137896326119779,0.6622953734677322,0.6511029821596852,0.2996528843400662
2021-06-07,HRV,Europe,Croatia,357608.0,43.0,203.857,8091.0,5.0,9.286,0.64,0.042,596.0,146.019,,,1920656.0,1345741.0,574915.0,16983.0,21052.0,4081657.0,73.726,1920656.0,1345741.0,574915.0,0.03685320912044292,0.8142929038751888,0.6623750199116111,0.6548287788452141,0.3047386456697687
2021-06-08,HRV,Europe,Croatia,357786.0,178.0,198.429,8096.0,5.0,8.857000000000001,0.63,0.040999999999999995,545.0,133.524,,,1947784.0,1357103.0,590681.0,27128.0,20604.0,4081657.0,73.726,1947784.0,1357103.0,590681.0,0.03587124804213822,0.8147961751383996,0.6627047191444121,0.660408388960013,0.31327228904185145
2021-06-09,HRV,Europe,Croatia,358061.0,275.0,176.0,8103.0,7.0,8.714,0.61,0.036000000000000004,520.0,127.399,,,,,,,21146.0,4081657.0,73.726,1995336.5,1371833.5,623503.0,0.03181369368965182,0.8155007549068949,0.6632140859366608,0.6676421899454069,0.3310378124947565
2021-06-10,HRV,Europe,Croatia,358245.0,184.0,162.286,8110.0,7.0,7.7139999999999995,0.59,0.034,482.0,118.089,,,2042889.0,1386564.0,656325.0,,26841.0,4081657.0,73.726,2042889.0,1386564.0,656325.0,0.02933274044207063,0.8162053346753901,0.6635548986267472,0.6748759909308009,0.3488033359476615
2021-06-11,HRV,Europe,Croatia,358379.0,134.0,168.857,8123.0,13.0,8.0,0.57,0.034,456.0,111.719,,,2087157.0,1401647.0,685510.0,44268.0,28769.0,4081657.0,73.726,2087157.0,1401647.0,685510.0,0.030521477775442077,0.8175138399597384,0.6638030991727885,0.6822828963489942,0.3646002648969343
2021-06-12,HRV,Europe,Croatia,358504.0,125.0,156.571,8132.0,9.0,7.428999999999999,0.57,0.032,408.0,99.959,,,,,,,30199.0,4081657.0,73.726,2113486.5,1407790.0,705671.5,0.028298859166736922,0.8184197282335179,0.6640346295329015,0.6852995787055519,0.3755130551320128
2021-06-13,HRV,Europe,Croatia,358563.0,59.0,142.571,8132.0,0.0,6.571000000000001,0.58,0.03,406.0,99.469,,206.187,2139816.0,1413933.0,725833.0,,33735.0,4081657.0,73.726,2139816.0,1413933.0,725833.0,0.025766166628736584,0.8184197282335179,0.6641439118628748,0.6883162610621097,0.38642584536709124
2021-06-14,HRV,Europe,Croatia,358581.0,18.0,139.0,8152.0,20.0,8.714,0.59,0.028999999999999998,404.0,98.979,,,2164874.0,1419924.0,744950.0,25058.0,34888.0,4081657.0,73.726,2164874.0,1419924.0,744950.0,0.02512014912493664,0.8204328132863614,0.6641772522347311,0.6912582998050917,0.3967732803755972
2021-06-15,HRV,Europe,Croatia,358677.0,96.0,127.286,8160.0,8.0,9.142999999999999,0.57,0.027000000000000003,372.0,91.139,,,2196552.0,1427566.0,768986.0,31678.0,35538.0,4081657.0,73.726,2196552.0,1427566.0,768986.0,0.023001009097069786,0.8212380473074988,0.6643550675512979,0.6950111056929014,0.40978321644634325
2021-06-16,HRV,Europe,Croatia,358823.0,146.0,108.85700000000001,8162.0,2.0,8.429,0.56,0.024,349.0,85.50399999999999,,,2219196.0,1428340.0,790856.0,22644.0,31980.0,4081657.0,73.726,2219196.0,1428340.0,790856.0,0.01966708118401206,0.8214393558127832,0.66462549501191,0.6953911988304523,0.42162076436892665
2021-06-17,HRV,Europe,Croatia,358918.0,95.0,96.14299999999999,8165.0,3.0,7.857,0.56,0.021,342.0,83.79,,,,,,,32275.0,4081657.0,73.726,2268812.0,1435632.5,833179.5,0.017367034546288032,0.8217413185707096,0.664801458085596,0.6989723735146779,0.4445291530063962
2021-06-18,HRV,Europe,Croatia,359031.0,113.0,93.14299999999999,8168.0,3.0,6.428999999999999,0.59,0.02,313.0,76.685,,,2318428.0,1442925.0,875503.0,,33039.0,4081657.0,73.726,2318428.0,1442925.0,875503.0,0.01682431471671653,0.8220432813286362,0.6650107615311381,0.7025535481989035,0.46743754164386575
2021-06-19,HRV,Europe,Croatia,359115.0,84.0,87.286,8169.0,1.0,5.2860000000000005,0.61,0.019,291.0,71.295,,,,,,,32209.0,4081657.0,73.726,2338950.0,1446861.5,892088.5,0.015764744702783107,0.8221439355812784,0.6651663499331342,0.7044866704675979,0.47641475477006634
