date,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,median_age,excess_mortality,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,new_deaths_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized,hosp_patients_normalized,new_cases_smoothed_standardized,new_deaths_smoothed_standardized,people_vaccinated_interpolated_standardized,people_fully_vaccinated_interpolated_standardized,hosp_patients_standardized
2021-02-22,HRV,Europe,Croatia,2021-02-22,240017.0,72.0,327.429,5449.0,20.0,15.714,1.09,0.06,792.0,194.039,,,166146.0,108311.0,57835.0,,6506.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,80.22,3.85,,194.039,1.42,1594.0,52.78,44.0,,166146.0,108311.0,57835.0,0.04749076599983076,0.2591692481473241,0.24187256176853056,0.080892269748717,0.04610428269637027,0.024570939439332334,0.2895069532237674,-0.631991102940126,-0.23123055505960174,-1.3869358937687186,-1.182350286365232,-0.28161763600317924
2021-02-23,HRV,Europe,Croatia,2021-02-23,240360.0,343.0,337.286,5462.0,13.0,15.0,1.14,0.061,786.0,192.569,,,,,,,6757.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,82.635,3.675,,192.569,,1655.0,52.78,44.0,,175111.0,117041.0,58070.0,0.049296171924023864,0.24694928888052167,0.24398569570871254,0.08188284627580766,0.05029575571346264,0.024696661673443185,0.28697850821744625,-0.6232847422375317,-0.2776620625076501,-1.3746479129190885,-1.1820171209348715,-0.2905688429935199
2021-02-24,HRV,Europe,Croatia,2021-02-24,241048.0,688.0,363.857,5477.0,15.0,14.571,1.17,0.065,791.0,193.794,,,184076.0,125771.0,58305.0,,7009.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,89.144,3.57,,193.794,1.43,1717.0,52.78,44.0,,184076.0,125771.0,58305.0,0.05416291036490191,0.23960704444710673,0.24642392717815342,0.08386977528641526,0.05448722873055502,0.024822383907554035,0.2890855457227139,-0.5998154604856167,-0.30555998504996484,-1.3623599320694586,-1.1816839555045109,-0.2831095038349027
2021-02-25,HRV,Europe,Croatia,2021-02-25,241592.0,544.0,389.429,5489.0,12.0,12.857,1.18,0.069,790.0,193.549,,,194267.0,135756.0,58511.0,10191.0,7435.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,95.409,3.15,,193.549,1.43,1822.0,52.78,44.0,,194267.0,135756.0,58511.0,0.058846672188323415,0.21027229629122524,0.2483745123537061,0.08544083543433756,0.05928125600153639,0.024932591482987373,0.28866413822166037,-0.5772285622522054,-0.4170216149742713,-1.3483054660003229,-1.1813919041059822,-0.28460137166662614
2021-02-26,HRV,Europe,Croatia,2021-02-26,242097.0,505.0,406.143,5503.0,14.0,13.714,1.17,0.072,780.0,191.099,,,,,,,7252.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,99.504,3.36,,191.099,,1777.0,52.78,44.0,,198967.25,140088.25,58879.0,0.06190800470500836,0.22493967036916598,0.2506501950585175,0.08689926443194917,0.06136126848473209,0.02512946715172266,0.28445006321112515,-0.5624656412028843,-0.361290800012118,-1.3422075730981684,-1.1808701812192899,-0.29952004998386067
2021-02-27,HRV,Europe,Croatia,2021-02-27,242617.0,520.0,418.857,5511.0,8.0,13.0,1.17,0.074,760.0,186.199,,,,,,,7069.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,102.619,3.185,,186.199,,1732.0,52.78,44.0,,203667.5,144420.5,59247.0,0.0642366981127583,0.21271971110236354,0.2519505851755526,0.08840101310275716,0.06344128096792778,0.02532634282045795,0.27602191319005476,-0.5512357872947196,-0.40772230746016636,-1.3361096801960137,-1.1803484583325976,-0.3293574066183297
2021-02-28,HRV,Europe,Croatia,2021-02-28,242973.0,356.0,432.571,5526.0,15.0,13.857,1.17,0.075,762.0,186.689,,466.686,,,,,6886.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,105.979,3.395,,186.689,,1687.0,52.78,44.0,0.1,208367.75,148752.75,59615.0,0.06674855129774197,0.2273870851803043,0.25438881664499347,0.08942913334661806,0.06552129345112348,0.02552321848919324,0.27686472819216185,-0.5391226666012656,-0.35199149249801315,-1.3300117872938593,-1.1798267354459056,-0.3263736709548828
2021-03-01,HRV,Europe,Croatia,2021-03-01,243064.0,91.0,435.286,5537.0,11.0,12.571,1.17,0.076,791.0,193.794,,,213068.0,153085.0,59983.0,,6703.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,106.644,3.08,,193.794,1.47,1642.0,49.07,44.0,,213068.0,153085.0,59983.0,0.06724583009293161,0.20537746666894863,0.25617685305591675,0.08969193936400943,0.06760130593431918,0.025720094157928527,0.2890855457227139,-0.5367245972792059,-0.4356202300024811,-1.3239138943917046,-1.1793050125592133,-0.2831095038349027
2021-03-02,HRV,Europe,Croatia,2021-03-02,243458.0,394.0,442.571,5548.0,11.0,12.286,1.18,0.076,770.0,188.649,,,,,,,6800.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,108.429,3.01,,188.649,,1666.0,49.07,44.0,,222712.0,162723.33333333334,59988.666666666664,0.0685801490700795,0.2004997518355611,0.25796488946684004,0.09082980277996788,0.07222889059599256,0.025723125757899996,0.28023598820059,-0.5302899987483751,-0.4541538149082147,-1.3103473817430964,-1.1792969787828784,-0.3144387283010952
2021-03-03,HRV,Europe,Croatia,2021-03-03,244205.0,747.0,451.0,5555.0,7.0,11.143,1.19,0.079,758.0,185.709,,,,,,,6897.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,110.494,2.73,,185.709,,1690.0,49.07,44.0,,232356.0,172361.66666666666,59994.333333333336,0.0701240028323828,0.18093754813534374,0.25910273081924573,0.09298712250514785,0.07685647525766595,0.025726157357871465,0.2751790981879477,-0.5228449430151739,-0.5284832448985777,-1.2967808690944882,-1.1792889450065434,-0.33234114228177664
2021-03-04,HRV,Europe,Croatia,2021-03-04,244872.0,667.0,468.571,5564.0,9.0,10.714,1.2,0.081,740.0,181.299,,,242000.0,182000.0,60000.0,,6819.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,114.799,2.625,,181.299,1.47,1671.0,49.07,44.0,,242000.0,182000.0,60000.0,0.07334230327815706,0.17359530370192883,0.2605656697009102,0.09491340397328041,0.08148405991933934,0.025729188957842927,0.2675937631689844,-0.5073250623308602,-0.5563811674408924,-1.28321435644588,-1.1792809112302085,-0.35919476325279875
2021-03-05,HRV,Europe,Croatia,2021-03-05,245462.0,590.0,480.714,5570.0,6.0,9.571,1.2,0.082,744.0,182.279,,,,,,,6977.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,117.774,2.345,,182.279,,1709.0,49.07,44.0,,247805.75,187041.75,60764.0,0.07556641245310652,0.15403310000171147,0.2615409622886865,0.09661731111900496,0.08390471960821969,0.026137919965760755,0.2692793931731985,-0.49659955375709536,-0.6307105974312556,-1.2761178011825784,-1.178197769150228,-0.35322729192590496
2021-03-06,HRV,Europe,Croatia,2021-03-06,246120.0,658.0,500.429,5585.0,15.0,10.571,1.2,0.086,738.0,180.809,,,,,,,7135.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,122.604,2.59,,180.809,,1748.0,43.52,44.0,,253611.5,192083.5,61528.0,0.07917740746126994,0.17114788889079052,0.2639791937581274,0.0985176007832197,0.08632537929710005,0.026546650973678577,0.2667509481668774,-0.4791859490851219,-0.5656804749549974,-1.269021245919277,-1.1771146270702473,-0.36217849891624565
2021-03-07,HRV,Europe,Croatia,2021-03-07,246514.0,394.0,505.857,5590.0,5.0,9.143,1.2,0.086,767.0,187.914,,520.999,,,,,7293.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,123.934,2.24,,187.914,,1787.0,43.52,44.0,-5.67,259417.25,197125.25,62292.0,0.08017159873209477,0.14670797035718564,0.2647919375812743,0.09965546419917815,0.0887460389859804,0.026955381981596405,0.27897176569742943,-0.474391576974573,-0.6585434898510939,-1.2619246906559756,-1.1760314849902667,-0.31891433179626555
2021-03-08,HRV,Europe,Croatia,2021-03-08,246608.0,94.0,506.286,5609.0,19.0,10.286,1.21,0.079,805.0,197.224,,,265223.0,202167.0,63056.0,,7451.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,124.039,2.52,,197.224,1.54,1825.0,43.52,44.0,,265223.0,202167.0,63056.0,0.08025017427652804,0.166270174057403,0.26788036410923277,0.09992693415120879,0.09116669867486075,0.027364112989514234,0.2949852507374631,-0.47401265552368393,-0.5842140598607309,-1.254828135392674,-1.174948342910286,-0.2622233541907743
2021-03-09,HRV,Europe,Croatia,2021-03-09,247099.0,491.0,520.143,5621.0,12.0,10.429,1.23,0.083,785.0,192.324,,,,,,,7349.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,127.434,2.555,,192.324,,1800.0,43.52,44.0,,274156.25,209981.0,64175.25,0.08278821930965616,0.1687175888685413,0.26983094928478535,0.10134493145383716,0.09491837910505088,0.027962898566231544,0.28655710071639273,-0.46177322767993373,-0.574914752346626,-1.2438294776195917,-1.1733615539403668,-0.2920607108252434
2021-03-10,HRV,Europe,Croatia,2021-03-10,248061.0,962.0,550.857,5625.0,4.0,10.0,1.26,0.09,807.0,197.714,,,,,,,7248.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,134.959,2.45,,197.714,,1776.0,43.52,44.0,,283089.5,217795.0,65294.5,0.08841378870761363,0.16137534443512638,0.27048114434330295,0.104123166494832,0.09867005953524101,0.028561684142948855,0.29582806573957016,-0.43464457163656617,-0.6028126748889407,-1.2328308198465094,-1.1717747649704475,-0.2592396185273274
2021-03-11,HRV,Europe,Croatia,2021-03-11,248838.0,777.0,566.571,5635.0,10.0,10.143,1.27,0.095,811.0,198.694,,,,,,,7146.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,138.809,2.485,,198.694,,1751.0,43.52,44.0,,292022.75,225609.0,66413.75,0.09129196144706482,0.1638227592462647,0.27210663198959684,0.10636712556640471,0.10242173996543114,0.029160469719666172,0.2975136957437842,-0.42076491737253413,-0.5935133673748358,-1.2218321620734272,-1.1701879760005283,-0.2532721472004336
2021-03-12,HRV,Europe,Croatia,2021-03-12,249661.0,823.0,599.857,5647.0,12.0,11.0,1.28,0.099,811.0,198.694,,,300956.0,233423.0,67533.0,,7593.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,146.964,2.695,,198.694,1.65,1860.0,43.52,44.0,,300956.0,233423.0,67533.0,0.09738861779206749,0.17849013332420544,0.2740572171651495,0.10874393163577978,0.10617342039562126,0.029759255296383482,0.2975136957437842,-0.39136449915740323,-0.5377825524126826,-1.2108335043003449,-1.168601187030609,-0.2532721472004336
2021-03-13,HRV,Europe,Croatia,2021-03-13,250484.0,823.0,623.429,5670.0,23.0,12.143,1.29,0.105,805.0,197.224,,,,,,,8072.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,152.739,2.975,,197.224,,1978.0,43.52,44.0,,310116.85714285716,241308.57142857142,68808.28571428571,0.10170606006102151,0.1980523370244228,0.2777958387516254,0.11112073770515474,0.10995946390847483,0.030441518143743695,0.2949852507374631,-0.37054413449456997,-0.46345312242231956,-1.1997341055944257,-1.1667931822908957,-0.2622233541907743
2021-03-14,HRV,Europe,Croatia,2021-03-14,251045.0,561.0,647.286,5677.0,7.0,12.429,1.29,0.112,855.0,209.474,,609.508,,,,,8551.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,158.584,3.045,,209.474,,2095.0,43.52,44.0,-2.45,319277.71428571426,249194.14285714287,70083.57142857143,0.10607570286648714,0.2029471666466994,0.2789336801040312,0.11274089348269956,0.11374550742132843,0.031123780991103914,0.31605562579013907,-0.3494720387979293,-0.44485450739410975,-1.1886347068885064,-1.1649851775511824,-0.18762996260460169
2021-03-15,HRV,Europe,Croatia,2021-03-15,251174.0,129.0,652.286,5685.0,8.0,10.857,1.31,0.116,874.0,214.129,,,,,,,9031.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,159.809,2.66,,214.129,,2213.0,43.52,44.0,,328438.5714285714,257079.7142857143,71358.85714285714,0.1069915017526559,0.17604271851306713,0.2802340702210663,0.11311344267218848,0.117531550934182,0.031806043838464124,0.32406236831015595,-0.3450557048714841,-0.5470818599267876,-1.1775353081825872,-1.163177172811469,-0.15928447380185606
2021-03-16,HRV,Europe,Croatia,2021-03-16,251865.0,691.0,680.857,5697.0,12.0,10.857,1.36,0.117,858.0,210.209,,,,,,,9063.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,166.809,2.66,,210.209,,2220.0,43.52,44.0,,337599.4285714286,264965.28571428574,72634.14285714286,0.11222455974800145,0.17604271851306713,0.28218465539661897,0.11510903561743535,0.12131759444703559,0.032488306685824336,0.3173198482932996,-0.31981988954899093,-0.5470818599267876,-1.166435909476668,-1.1613691680717557,-0.18315435910943131
2021-03-17,HRV,Europe,Croatia,2021-03-17,253310.0,1445.0,749.857,5709.0,12.0,12.0,1.4,0.124,889.0,217.804,,,,,,,9096.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,183.714,2.94,,217.804,,2229.0,43.52,44.0,,346760.28571428574,272850.85714285716,73909.42857142857,0.12486258437713038,0.1956049222132845,0.28413524057217165,0.11928216413535375,0.12510363795988916,0.03317056953318455,0.3303834808259587,-0.25887448136404717,-0.47275242993642447,-1.1553365107707487,-1.1595611633320424,-0.1369064563260043
2021-03-18,HRV,Europe,Croatia,2021-03-18,254507.0,1197.0,809.857,5726.0,17.0,13.0,1.38,0.13,894.0,219.029,,,,,,,9128.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,198.414,3.185,,219.029,,2236.0,43.52,44.0,,355921.14285714284,280736.4285714286,75184.71428571429,0.13585217101115554,0.21271971110236354,0.28689856957087123,0.12273907405642537,0.12888968147274274,0.03385283238054477,0.3324905183312263,-0.20587847424670472,-0.40772230746016636,-1.1442371120648296,-1.157753158592329,-0.12944711716738702
2021-03-19,HRV,Europe,Croatia,2021-03-19,255619.0,1112.0,851.143,5743.0,17.0,13.714,1.36,0.132,918.0,224.909,,,365082.0,288622.0,76460.0,,9161.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,208.529,3.36,,224.909,1.87,2244.0,43.52,44.0,,365082.0,288622.0,76460.0,0.14341410557402826,0.22493967036916598,0.2896618985695708,0.12595050582938405,0.13267572498559632,0.03453509522790498,0.34260429835651074,-0.16941192174926134,-0.361290800012118,-1.1331377133589104,-1.1559451538526158,-0.09364228920602415
2021-03-20,HRV,Europe,Croatia,2021-03-20,256805.0,1186.0,903.0,5753.0,10.0,11.857,1.35,0.139,931.0,228.094,,,,,,,9070.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,221.234,2.905,,228.094,,2222.0,43.52,44.0,,373607.0,296230.6666666667,77376.33333333333,0.15291222214203895,0.19315750740214618,0.2912873862158647,0.1293756479901116,0.13632882017796558,0.03502532277623225,0.3480825958702065,-0.12360835606452761,-0.4820517374505294,-1.1224280741502943,-1.1546460449617488,-0.07424800739361927
2021-03-21,HRV,Europe,Croatia,2021-03-21,257639.0,834.0,942.0,5773.0,20.0,13.714,1.34,0.144,982.0,240.589,,713.104,,,,,8979.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,230.789,3.36,,240.589,,2200.0,43.52,44.0,-4.66,382132.0,303839.3333333333,78292.66666666667,0.1600554534541553,0.22493967036916598,0.2945383615084525,0.13178422181983063,0.1399819153703348,0.035515550324559525,0.3695743784239359,-0.08916095143825503,-0.361290800012118,-1.1117184349416784,-1.1533469360708821,0.0018372520242768394
2021-03-22,HRV,Europe,Croatia,2021-03-22,257789.0,150.0,945.0,5786.0,13.0,14.429,1.34,0.143,1033.0,253.083,,,390657.0,311448.0,79209.0,,8888.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,231.524,3.535,,253.083,1.94,2178.0,43.52,44.0,,390657.0,311448.0,79209.0,0.16060493278585655,0.2371767444248575,0.29665149544863456,0.13221741855179447,0.14363501056270406,0.03600577787288679,0.3910661609776654,-0.08651115108238791,-0.3147942624415935,-1.1010087957330623,-1.1520478271800154,0.07792251144217294
2021-03-23,HRV,Europe,Croatia,2021-03-23,258745.0,956.0,982.857,5808.0,22.0,15.857,1.38,0.146,1029.0,252.103,,,,,,,8511.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,240.799,3.885,,252.103,,2085.0,43.52,44.0,,397179.0,317565.0,79614.0,0.16753881247259472,0.2616166629584624,0.30022756827048114,0.13497832572351076,0.1465719224121375,0.03622244810614166,0.3893805309734513,-0.05307332039170073,-0.2219312475454969,-1.0923987637906585,-1.1514736484596069,0.07195504011527913
2021-03-24,HRV,Europe,Croatia,2021-03-24,260636.0,1891.0,1046.571,5828.0,20.0,17.0,1.41,0.151,1038.0,254.308,,,,,,,8134.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,256.408,4.165,,254.308,,1993.0,43.52,44.0,,403701.0,323682.0,80019.0,0.17920865451926601,0.28117886665867975,0.3034785435630689,0.1404394925244684,0.14950883426157097,0.03643911833939653,0.39317319848293303,0.003203139566205143,-0.1476018175551338,-1.0837887318482544,-1.1508994697391983,0.0853818506007902
2021-03-25,HRV,Europe,Croatia,2021-03-25,262309.0,1673.0,1114.571,5838.0,10.0,16.0,1.42,0.158,1071.0,262.393,,,,,,,7757.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,273.068,3.92,,262.393,,1900.0,43.52,44.0,,410223.0,329799.0,80424.0,0.1916635193711612,0.2640640777696007,0.3051040312093628,0.14527108007497191,0.15244574611100442,0.0366557885726514,0.40707964601769914,0.06326528096585989,-0.21263194003139194,-1.0751786999058506,-1.1503252910187898,0.13461348904766415
2021-03-26,HRV,Europe,Croatia,2021-03-26,264111.0,1802.0,1213.143,5854.0,16.0,15.857,1.42,0.17,1107.0,271.213,,,416745.0,335916.0,80829.0,,7380.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,297.218,3.885,,271.213,1.98,1808.0,43.52,44.0,,416745.0,335916.0,80829.0,0.20971794493264667,0.2616166629584624,0.307704811443433,0.15047521681496434,0.15538265796043788,0.03687245880590627,0.4222503160556258,0.15033065452537128,-0.2219312475454969,-1.0665686679634465,-1.149751112298381,0.18832073098970845
2021-03-27,HRV,Europe,Croatia,2021-03-27,265901.0,1790.0,1299.429,5872.0,18.0,17.0,1.4,0.172,1148.0,281.258,,,,,,,7138.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,318.358,4.165,,281.258,,1749.0,43.52,44.0,,423570.5,342282.0,81288.5,0.22552206947103826,0.28117886665867975,0.31063068920676196,0.15564469781639967,0.1584391204148262,0.03711828589771025,0.43952802359882004,0.22654421236082148,-0.1476018175551338,-1.057608154093029,-1.1490996675526337,0.24948731209037003
2021-03-28,HRV,Europe,Croatia,2021-03-28,267222.0,1321.0,1369.0,5893.0,21.0,17.143,1.38,0.174,1201.0,294.243,,941.418,430396.0,348648.0,81748.0,,6895.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,335.403,4.2,,294.243,2.0,1689.0,43.52,44.0,9.5,430396.0,348648.0,81748.0,0.23826467833296763,0.2836262814698181,0.31404421326397913,0.15945971703589468,0.1614955828692145,0.037364112989514225,0.46186262115465654,0.28799396588016524,-0.13830251004102884,-1.0486476402226117,-1.1484482228068862,0.328556307171713
2021-03-29,HRV,Europe,Croatia,2021-03-29,267522.0,300.0,1390.429,5911.0,18.0,17.857,1.36,0.185,1247.0,305.513,,,,,,,7872.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,340.653,4.375,,305.513,,1929.0,43.52,44.0,,445763.6666666667,361006.6666666667,84269.66666666667,0.24218960919930974,0.2958462407366205,0.3169700910273081,0.16032611049982237,0.16742926189104412,0.03871317497681718,0.4812473662031184,0.30692148982212414,-0.09187100259298062,-1.0312521007808064,-1.1448731923378401,0.39718222743099185
2021-03-30,HRV,Europe,Croatia,2021-03-30,269009.0,1487.0,1466.286,5928.0,17.0,17.143,1.36,0.193,1289.0,315.803,,,,,,,9136.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,359.238,4.2,,315.803,,2238.0,43.52,44.0,,461131.3333333333,373365.3333333333,86791.33333333333,0.2560835604209305,0.2836262814698181,0.3197334200260078,0.16462053410269073,0.1733629409128737,0.04006223696412012,0.49894648124736624,0.37392345835379487,-0.13830251004102884,-1.0138565613390014,-1.141298161868794,0.4598406763633769
2021-03-31,HRV,Europe,Croatia,2021-03-31,271632.0,2623.0,1570.857,5947.0,19.0,17.0,1.35,0.2,1337.0,327.563,,,476499.0,385724.0,89313.0,,10400.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,384.858,4.165,,327.563,2.19,2548.0,43.52,44.0,,476499.0,385724.0,89313.0,0.27523676148604126,0.28117886665867975,0.3228218465539662,0.17219570095563197,0.17929661993470328,0.041411298951423064,0.5191740412979352,0.46628754935825506,-0.1476018175551338,-0.9964610218971959,-1.1377231313997482,0.5314503322861026
2021-04-01,HRV,Europe,Croatia,2021-04-01,274054.0,2422.0,1677.857,5967.0,20.0,18.429,1.32,0.21,1390.0,340.548,,,498417.0,404518.0,92380.0,21918.0,12599.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,411.073,4.515,,340.548,2.26,3087.0,43.52,44.0,,498417.0,404518.0,92380.0,0.2948348576500528,0.30563589998117374,0.32607282184655395,0.1791903841877417,0.18832004993278278,0.04305210785362722,0.5415086388537717,0.5607970953841823,-0.05467377253656101,-0.9700073779008677,-1.1333749681022345,0.6105193273674456
2021-04-02,HRV,Europe,Croatia,2021-04-02,276416.0,2362.0,1757.857,5996.0,29.0,20.286,1.28,0.217,1464.0,358.678,,,517112.0,419431.0,96047.0,18695.0,14338.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,430.672,4.97,,358.678,2.35,3513.0,43.52,44.0,,517112.0,419431.0,96047.0,0.30948763982875294,0.33741806294819354,0.3307867360208062,0.1860117887270658,0.19548012291146533,0.04501390969398673,0.572692793931732,0.6314584382073056,0.06608716490185054,-0.9490164662845411,-1.1281761696633748,0.7209175469149811
2021-04-03,HRV,Europe,Croatia,2021-04-03,278650.0,2234.0,1821.286,6025.0,29.0,21.857,1.22,0.228,1469.0,359.903,,,,,,,13882.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,446.212,5.355,,359.903,,3401.0,43.52,44.0,,520741.5,422734.0,97190.5,0.3211052813389127,0.36430539629293673,0.3355006501950585,0.19246353205511424,0.19706596888803532,0.045625668735287825,0.5747998314369996,0.6874831671314042,0.16824948731205194,-0.9443673023960728,-1.1265550008564926,0.7283768860735984
2021-04-04,HRV,Europe,Croatia,2021-04-04,280026.0,1376.0,1829.143,6058.0,33.0,23.571,1.16,0.232,1511.0,370.193,,1262.265,524371.0,426037.0,98334.0,,13425.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,448.137,5.775,,370.193,2.41,3289.0,43.52,44.0,21.1,524371.0,426037.0,98334.0,0.32254436770863826,0.39364014444881823,0.34086475942782835,0.19643739007632932,0.19865181486460534,0.046237427776588916,0.5924989464812475,0.6944229942634201,0.27971111723635855,-0.9397181385076046,-1.1249338320496107,0.7910353350059834
2021-04-05,HRV,Europe,Croatia,2021-04-05,280164.0,138.0,1806.0,6083.0,25.0,24.571,1.1,0.236,1616.0,395.918,,,,,,,11376.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,442.467,6.02,,395.918,,2787.0,43.52,44.0,,525392.5,426712.0,98680.5,0.3183055009841175,0.4107549333378973,0.344928478543563,0.19683593106973607,0.19897589782984443,0.04642280119837364,0.6367467340918669,0.673981551051476,0.34474123971261666,-0.9387680368955198,-1.1244425902554833,0.947681457336946
2021-04-06,HRV,Europe,Croatia,2021-04-06,280899.0,735.0,1698.571,6113.0,30.0,26.429,1.07,0.234,1713.0,419.682,,,526414.0,427387.0,99027.0,,9326.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,416.148,6.475,,419.682,2.43,2285.0,52.78,44.0,,526414.0,427387.0,99027.0,0.2986288292756727,0.44255421109380616,0.3498049414824447,0.19895859505635893,0.19929998079508354,0.04660817462015836,0.6776232616940582,0.5790930835746595,0.4655672072735041,-0.937817935283435,-1.1239513484613561,1.092392637014121
2021-04-07,HRV,Europe,Croatia,2021-04-07,282548.0,1649.0,1559.429,6149.0,36.0,28.857,1.1,0.22,1750.0,428.747,,,533409.0,432601.0,100808.0,6995.0,8130.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,382.058,7.07,,428.747,2.47,1992.0,52.78,44.0,,533409.0,432601.0,100808.0,0.2731436115518139,0.48410891851649007,0.35565669700910263,0.20372087112974824,0.2018033416554638,0.047560988658249516,0.6932153392330385,0.456193576535972,0.6234603446458589,-0.930478928164309,-1.121426379816794,1.1475917467878887
2021-04-08,HRV,Europe,Croatia,2021-04-08,285765.0,3217.0,1673.0,6185.0,36.0,31.143,1.22,0.228,1756.0,430.217,,,543436.0,440890.0,102546.0,10027.0,6431.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,409.883,7.63,,430.217,2.51,1576.0,52.78,44.0,,543436.0,440890.0,102546.0,0.29394525061202836,0.5232333259169248,0.3615084525357607,0.21301149704126632,0.20578308046859994,0.048490798202439546,0.6957437842393596,0.5565070686080336,0.7721192046265851,-0.9188116803679077,-1.1189623733573617,1.1565429537782295
2021-04-09,HRV,Europe,Croatia,2021-04-09,288364.0,2599.0,1706.857,6235.0,50.0,34.143,1.24,0.231,1768.0,433.157,,,565785.0,458762.0,107023.0,22349.0,6953.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,418.178,8.365,,433.157,2.62,1703.0,52.78,44.0,,565785.0,458762.0,107023.0,0.3001464911898316,0.574577692584162,0.36963589076723,0.22051735241709336,0.21436383714230842,0.050885940509308794,0.7008006742520018,0.5864118321575645,0.9672095720553595,-0.8936558047957902,-1.1126152174776847,1.1744453677589108
2021-04-10,HRV,Europe,Croatia,2021-04-10,290899.0,2535.0,1749.857,6269.0,34.0,34.857,1.23,0.226,1796.0,440.017,,,583931.0,473522.0,110409.0,18146.0,9027.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,428.712,8.54,,440.017,2.71,2212.0,52.78,44.0,,583931.0,473522.0,110409.0,0.3080223616108829,0.5867976518509644,0.3751625487646294,0.2278383771872825,0.22145045131553676,0.052697410656965545,0.7126000842815002,0.6243923039249932,1.0136410795034076,-0.8728802495448694,-1.1078147998300218,1.2162176670471676
2021-04-11,HRV,Europe,Croatia,2021-04-11,292516.0,1617.0,1784.286,6308.0,39.0,35.714,1.21,0.221,1870.0,458.147,,1523.77,588183.0,477617.0,110566.0,4252.0,9116.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,437.147,8.75,,458.147,2.71,2233.0,52.78,44.0,25.04,588183.0,477617.0,110566.0,0.31432836958126387,0.6014650259289052,0.38150195058517544,0.2325082379578528,0.22341655463798732,0.052781403809116195,0.7437842393594607,0.6548022960757097,1.069371894465561,-0.8671162997648884,-1.1075922169680363,1.326615886594703
