date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,new_deaths_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized,hosp_patients_normalized
2020-04-14,HRV,Europe,Croatia,1704.0,54.0,60.286,31.0,6.0,1.857,0.84,0.07,,,,,,,,,,4081657.0,73.726,,,,0.010880266236639596,0.0235489557046299,0.00300450676014021,0.0031286225793591745,,,
2020-04-15,HRV,Europe,Croatia,1741.0,37.0,56.857,33.0,2.0,2.0,0.76,0.065,341.0,83.545,,,,,,,,4081657.0,73.726,,,,0.01025993747143937,0.02536236478689273,0.0032048072108162243,0.0031965961762096084,,,0.11339165545087483
2020-04-16,HRV,Europe,Croatia,1791.0,50.0,54.857,35.0,2.0,2.1430000000000002,0.71,0.059000000000000004,372.0,91.139,,,,,,,,4081657.0,73.726,,,,0.009898124251725036,0.027175773869155564,0.0034051076614922383,0.0032884523881696547,,,0.12382234185733512
2020-04-17,HRV,Europe,Croatia,1814.0,23.0,45.571000000000005,36.0,1.0,2.1430000000000002,0.63,0.05,372.0,91.139,,,,,,,,4081657.0,73.726,,,,0.008218225472591384,0.027175773869155564,0.003505257886830245,0.003330706245671276,,,0.12382234185733512
2020-04-18,HRV,Europe,Croatia,1832.0,18.0,42.571000000000005,39.0,3.0,2.571,0.62,0.05,361.0,88.444,,,,,,,,4081657.0,73.726,,,,0.007675505643019883,0.032603319933550604,0.003805708562844266,0.003363774481976893,,,0.12012113055181696
2020-04-19,HRV,Europe,Croatia,1871.0,39.0,38.714,47.0,8.0,3.429,0.65,0.035,331.0,81.095,,,,,,,,4081657.0,73.726,,,,0.006977748848800789,0.043483774427127586,0.004606910365548322,0.0034354223273057286,,,0.11002691790040378
2020-04-20,HRV,Europe,Croatia,1881.0,10.0,33.0,47.0,0.0,3.1430000000000002,0.65,0.026000000000000002,324.0,79.38,,,,,,,,4081657.0,73.726,,,,0.005944048480076937,0.039856956262601925,0.004606910365548322,0.003453793569697738,,,0.10767160161507403
2020-04-21,HRV,Europe,Croatia,1908.0,27.0,29.143,48.0,1.0,2.4290000000000003,0.67,0.023,317.0,77.665,,,,,,,,4081657.0,73.726,,,,0.005246291685857844,0.030802592033681225,0.004707060590886329,0.003503395924156163,,,0.10531628532974428
2020-04-22,HRV,Europe,Croatia,1950.0,42.0,29.857,48.0,0.0,2.1430000000000002,0.68,0.025,314.0,76.93,,,,,,,,4081657.0,73.726,,,,0.005375459005295861,0.027175773869155564,0.004707060590886329,0.0035805551422026017,,,0.10430686406460296
2020-04-23,HRV,Europe,Croatia,1981.0,31.0,27.143,50.0,2.0,2.1430000000000002,0.63,0.022000000000000002,321.0,78.645,,,,,,,,4081657.0,73.726,,,,0.0048844784661435095,0.027175773869155564,0.004907361041562344,0.0036375059936178305,,,0.10666218034993272
2020-04-24,HRV,Europe,Croatia,2009.0,28.0,27.857,51.0,1.0,2.1430000000000002,0.57,0.021,325.0,79.625,,,,,,,,4081657.0,73.726,,,,0.005013645785581527,0.027175773869155564,0.00500751126690035,0.003688945472315456,,,0.10800807537012114
2020-04-25,HRV,Europe,Croatia,2016.0,7.0,26.285999999999998,54.0,3.0,2.1430000000000002,0.52,0.02,316.0,77.42,,,,,,,,4081657.0,73.726,,,,0.004729441501495917,0.027175773869155564,0.0053079619429143715,0.003701805341989863,,,0.10497981157469718
2020-04-26,HRV,Europe,Croatia,2030.0,14.0,22.714000000000002,55.0,1.0,1.143,0.5,0.021,314.0,76.93,,102.59,,,,,,4081657.0,73.726,,,,0.004083243091086117,0.014494591475709195,0.005408112168252379,0.0037275250813386756,,,0.10430686406460296
2020-04-27,HRV,Europe,Croatia,2039.0,9.0,22.570999999999998,59.0,4.0,1.714,0.5,0.025,303.0,74.235,,,,,,,,4081657.0,73.726,,,,0.004057373445876542,0.02173554662236707,0.0058087130696044065,0.003744059199491484,,,0.1006056527590848
2020-04-28,HRV,Europe,Croatia,2047.0,8.0,19.857,63.0,4.0,2.1430000000000002,0.48,0.021,287.0,70.315,,,,,,,,4081657.0,73.726,,,,0.0035663929067241903,0.027175773869155564,0.006209313970956434,0.0037587561934050917,,,0.09522207267833109
2020-04-29,HRV,Europe,Croatia,2062.0,15.0,16.0,67.0,4.0,2.714,0.48,0.016,269.0,65.905,,,,,,,,4081657.0,73.726,,,,0.002868636112505097,0.034416729015813434,0.006609914872308462,0.0037863130569931055,,,0.08916554508748319
2020-04-30,HRV,Europe,Croatia,2076.0,14.0,13.571,69.0,2.0,2.714,0.47,0.012,261.0,63.945,,,,,,,,4081657.0,73.726,,,,0.0024292139571620384,0.034416729015813434,0.0068102153229844765,0.003812032796341918,,,0.08647375504710633
2020-05-01,HRV,Europe,Croatia,2085.0,9.0,10.857000000000001,75.0,6.0,3.429,0.44,0.011000000000000001,245.0,60.025,,,,,,,,4081657.0,73.726,,,,0.0019382334180096873,0.043483774427127586,0.007411116675012519,0.0038285669144947267,,,0.08109017496635262
2020-05-02,HRV,Europe,Croatia,2088.0,3.0,10.286,77.0,2.0,3.286,0.48,0.011000000000000001,239.0,58.555,,,,,,,,4081657.0,73.726,,,,0.0018349357437812447,0.041670365344864756,0.007611417125688533,0.0038340782872123293,,,0.07907133243607
2020-05-03,HRV,Europe,Croatia,2096.0,8.0,9.429,79.0,2.0,3.429,0.54,0.01,231.0,56.595,,24.139,,,,,,4081657.0,73.726,,,,0.0016798987791336528,0.043483774427127586,0.007811717576364547,0.003848775281125937,,,0.07637954239569314
2020-05-04,HRV,Europe,Croatia,2101.0,5.0,8.857000000000001,80.0,1.0,3.0,0.62,0.01,228.0,55.86,,,,,,,,4081657.0,73.726,,,,0.0015764201982953535,0.038043547180339095,0.007911867801702553,0.0038579609023219412,,,0.07537012113055182
2020-05-05,HRV,Europe,Croatia,2112.0,11.0,9.286,83.0,3.0,2.8569999999999998,0.7,0.01,217.0,53.165,,,,,,,,4081657.0,73.726,,,,0.0016540291339240778,0.036230138098076264,0.008212318477716574,0.0038781692689531517,,,0.07166890982503366
2020-05-06,HRV,Europe,Croatia,2119.0,7.0,8.142999999999999,85.0,2.0,2.571,0.76,0.009000000000000001,206.0,50.47,,,,,,,,4081657.0,73.726,,,,0.0014472528788573359,0.032603319933550604,0.008412618928392589,0.003891029138627558,,,0.06796769851951548
2020-05-07,HRV,Europe,Croatia,2125.0,6.0,7.0,86.0,1.0,2.4290000000000003,0.87,0.01,195.0,47.775,,,,,,,,4081657.0,73.726,,,,0.0012404766237905942,0.030802592033681225,0.008512769153730596,0.0039020518840627637,,,0.06426648721399732
